longitude,latitude,septic_id,septic_capacity,steel_id,steel_capacity,houses
36.3179833657,32.3003232911,D1-B10-T19,4,,,"D1-B10-H135,D1-B10-H136,D1-B10-H142,D1-B10-H143,D1-B10-H144,D1-B10-H153,D1-B10-H155"
36.3182126037,32.3005283508,D1-B10-T20,4,,,"D1-B10-H121,D1-B10-H127,D1-B10-H129,D1-B10-H130,D1-B10-H131,D1-B10-H132,D1-B10-H133,D1-B10-H145,D1-B10-H146"
36.3182210522,32.3006034771,D1-B10-T21,4,,,"D1-B10-H125,D1-B10-H128,D1-B10-H147,D1-B10-H148,D1-B10-H149,D1-B10-H150"
36.3186792186,32.3005168223,D1-B10-T22,4,,,"D1-B10-H112,D1-B10-H113,D1-B10-H123,D1-B10-H124,D1-B10-H126"
36.3186786438,32.3004721203,D1-B10-T23,4,,,"D1-B10-H99,D1-B10-H103,D1-B10-H110,D1-B10-H114,D1-B10-H115,D1-B10-H116,D1-B10-H122"
36.3186096984,32.3001148385,D1-B10-T24,8,,,"D1-B10-H104,D1-B10-H105,D1-B10-H107,D1-B10-H108,D1-B10-H109,D1-B10-H117,D1-B10-H118,D1-B10-H119,D1-B10-H120,D1-B10-H134"
36.3188894524,32.3000841388,D1-B10-T25,4,,,"D1-B10-H82,D1-B10-H94,D1-B10-H95,D1-B10-H96,D1-B10-H97,D1-B10-H105,D1-B10-H106"
36.3190164585,32.3004494326,D1-B10-T26,8,,,"D1-B10-H86,D1-B10-H87,D1-B10-H89,D1-B10-H90,D1-B10-H101,D1-B10-H102,D1-B10-H112"
36.3191516728,32.3001138395,D1-B10-T27,4,,,"D1-B10-H79,D1-B10-H80,D1-B10-H81,D1-B10-H83,D1-B10-H84,D1-B10-H92,D1-B10-H93,D1-B10-H94,D1-B10-H98"
36.3196271051,32.3003064602,D1-B10-T28,8,,,"D1-B10-H53,D1-B10-H54,D1-B10-H58,D1-B10-H59,D1-B10-H71,D1-B10-H73,D1-B10-H74,D1-B10-H75,D1-B10-H76,D1-B10-H87,D1-B10-H92"
36.3195449801,32.3002330075,D1-B10-T29,4,,,"D1-B10-H31,D1-B10-H36,D1-B10-H44,D1-B10-H45,D1-B10-H51,D1-B10-H60,D1-B10-H61,D1-B10-H62,D1-B10-H70"
36.3195651567,32.2999661922,D1-B10-T30,4,,,"D1-B10-H63,D1-B10-H64,D1-B10-H67,D1-B10-H68,D1-B10-H69"
36.3199444262,32.3005273703,D1-B10-T31,4,,,"D1-B9-H11,D1-B9-H12,D1-B9-H94,D1-B9-H95,D1-B9-H96,D1-B9-H97,D1-B9-H98,D1-B9-H99,D1-B9-H100,D1-B9-H101,D1-B10-H55,D1-B10-H56"
36.3199831393,32.3005163731,D1-B10-T32,8,,,"D1-B10-H2,D1-B10-H13,D1-B10-H14,D1-B10-H15,D1-B10-H27,D1-B10-H28,D1-B10-H29,D1-B10-H38,D1-B10-H39,D1-B10-H40,D1-B10-H42,D1-B10-H43"
36.3197887853,32.2999471176,D1-B10-T33,4,,,"D1-B10-H24,D1-B10-H30,D1-B10-H32,D1-B10-H33,D1-B10-H34,D1-B10-H35,D1-B10-H46,D1-B10-H47,D1-B10-H48"
36.3201502371,32.3002023191,D1-B10-T34,4,,,"D1-B10-H3,D1-B10-H4,D1-B10-H10,D1-B10-H11,D1-B10-H12,D1-B10-H16,D1-B10-H17,D1-B10-H18,D1-B10-H25,D1-B10-H26,D1-B10-H29,D1-B10-H37"
36.3202081305,32.2998044646,D1-B10-T35,2,,,"D1-B10-H8,D1-B10-H20"
36.3203433662,32.2998190974,D1-B10-T36,8,,,"D1-B10-H5-1,D1-B10-H5,D1-B10-H6,D1-B10-H9,D1-B10-H18,D1-B10-H19"
36.3167246902,32.3004215907,D1-B10-T11,4,,,"D2-B1-H73,D2-B1-H84,D2-B1-H85,D2-B1-H86,D2-B1-H94,D2-B1-H95,D2-B1-H96"
36.3171510245,32.3003393708,D1-B10-T14,4,,,"D2-B1-H55,D2-B1-H61,D2-B1-H63,D2-B1-H64,D2-B1-H70,D2-B1-H71,D2-B1-H72"
36.3149236013,32.3006115868,D2-B1-T1,4,,,"D2-B1-H146,D2-B1-H147,D2-B1-H148,D2-B1-H149,D2-B1-H150"
36.3154530811,32.3006147608,D2-B1-T2,4,,,"D2-B1-H133,D2-B1-H134,D2-B1-H135,D2-B1-H136,D2-B1-H137,D2-B1-H145"
36.3149521863,32.3001951586,D2-B1-T3,8,,,"D2-B1-H139,D2-B1-H140,D2-B1-H141,D2-B1-H142,D2-B1-H143,D2-B1-H144,D2-B1-H150,D2-B1-H151,D2-B1-H152"
36.3153764086,32.3001532278,D2-B1-T4,4,,,"D2-B1-H129,D2-B1-H130,D2-B1-H131,D2-B1-H132"
36.3156018802,32.300174969,D2-B1-T5,4,,,"D2-B1-H120,D2-B1-H123,D2-B1-H124,D2-B1-H125,D2-B1-H126,D2-B1-H127,D2-B1-H128"
36.3159664135,32.3004511449,D2-B1-T6,4,,,"D2-B1-H103,D2-B1-H111,D2-B1-H112,D2-B1-H113,D2-B1-H115,D2-B1-H121,D2-B1-H122"
36.3159645691,32.2999285317,D2-B1-T7,4,,,"D2-B1-H100,D2-B1-H106,D2-B1-H107,D2-B1-H108,D2-B1-H117,D2-B1-H118,D2-B1-H119"
36.3162016051,32.3001909275,D2-B1-T8,4,,,"D2-B1-H101,D2-B1-H102,D2-B1-H105,D2-B1-H106,D2-B1-H109,D2-B1-H110,D2-B1-H114"
36.3164818578,32.3001109419,D2-B1-T9,8,,,"D2-B1-H79,D2-B1-H82,D2-B1-H83,D2-B1-H87,D2-B1-H91,D2-B1-H92,D2-B1-H93,D2-B1-H97,D2-B1-H98"
36.3169731634,32.3000363056,D2-B1-T10,4,,,"D2-B1-H67,D2-B1-H68,D2-B1-H69,D2-B1-H74,D2-B1-H75,D2-B1-H78"
36.3168982186,32.2998050332,D2-B1-T11,4,,,"D2-B1-H58,D2-B1-H64,D2-B1-H65,D2-B1-H66,D2-B1-H76,D2-B1-H77,D2-B1-H80,D2-B1-H81"
36.3174275463,32.30001437,D2-B1-T12,4,,,"D2-B1-H54,D2-B1-H56,D2-B1-H57,D2-B1-H59,D2-B1-H60-1,D2-B1-H60,D2-B1-H62"
36.3176504111,32.3000202477,D2-B1-T13,4,,,"D2-B1-H45,D2-B1-H47,D2-B1-H48,D2-B1-H49,D2-B1-H50,D2-B1-H51,D2-B1-H52"
36.318069141,32.3000483794,D2-B1-T14,4,,,"D2-B1-H33,D2-B1-H37,D2-B1-H38,D2-B1-H39,D2-B1-H42,D2-B1-H43,D2-B1-H44"
36.3184542998,32.2997540896,D2-B1-T15,8,,,"D2-B1-H30,D2-B1-H31,D2-B1-H32,D2-B1-H34,D2-B1-H35,D2-B1-H36,D2-B1-H41"
36.3189496658,32.2997485507,D2-B1-T16,4,,,"D2-B1-H18,D2-B1-H19,D2-B1-H22,D2-B1-H23,D2-B2-H36"
36.3189551065,32.2999134262,D2-B1-T17,4,,,"D2-B1-H17,D2-B1-H20,D2-B1-H21,D2-B1-H24,D2-B1-H25,D2-B1-H28,D2-B1-H29"
36.3193373735,32.2998628771,D2-B1-T18,4,,,"D2-B1-H15,D2-B1-H16"
36.3195805916,32.2998000515,D2-B1-T19,4,,,"D2-B1-H1,D2-B1-H4,D2-B1-H6,D2-B1-H7,D2-B1-H10,D2-B1-H12,D2-B1-H13"
36.3142088886,32.2995548293,D2-B2-T1,4,,,"D2-B2-H208,D2-B2-H221,D2-B2-H222,D2-B2-H223,D2-B2-H224,D2-B2-H225"
36.3145107987,32.2996941597,D2-B2-T2,4,,,"D2-B2-H205,D2-B2-H206,D2-B2-H209,D2-B2-H217,D2-B2-H218,D2-B2-H220"
36.3145476476,32.2998911509,D2-B2-T3,4,,,"D2-B2-H211,D2-B2-H212,D2-B2-H213,D2-B2-H214,D2-B2-H215,D2-B2-H216"
36.3149598134,32.2998740487,D2-B2-T4,4,,,"D2-B2-H200,D2-B2-H201,D2-B2-H202,D2-B2-H203,D2-B2-H204,D2-B2-H205,D2-B2-H210"
36.3149171797,32.2996453213,D2-B2-T5,4,,,"D2-B2-H187,D2-B2-H191,D2-B2-H192,D2-B2-H193"
36.3148075598,32.299471269,D2-B2-T6,4,,,"D2-B2-H194,D2-B2-H195,D2-B2-H197,D2-B2-H198,D2-B2-H199,D2-B2-H207"
36.3150060712,32.2995093273,D2-B2-T7,4,,,"D2-B2-H173,D2-B2-H177,D2-B2-H178,D2-B2-H179,D2-B2-H180,D2-B2-H181,D2-B2-H184,D2-B2-H185,D2-B2-H186,D2-B2-H187"
36.3150909919,32.2993387168,D2-B2-T8,4,,,"D2-B2-H182,D2-B2-H183,D2-B2-H185,D2-B2-H196,D2-B2-H198,D2-B3-H116,D2-B3-H123"
36.3152433052,32.2999118116,D2-B2-T9,4,,,"D2-B2-H176,D2-B2-H188,D2-B2-H189,D2-B2-H190"
36.3155597805,32.2998251444,D2-B2-T10,4,,,"D2-B2-H158,D2-B2-H159,D2-B2-H163,D2-B2-H165,D2-B2-H174,D2-B2-H175-1,D2-B2-H175,D2-B2-H176"
36.3153890954,32.2992628429,D2-B2-T11,4,,,"D2-B2-H152,D2-B2-H167,D2-B2-H168,D2-B2-H169,D2-B2-H170,D2-B2-H171,D2-B2-H172"
36.3158263502,32.2997464777,D2-B2-T12,4,,,"D2-B2-H144-1,D2-B2-H154,D2-B2-H156,D2-B2-H157,D2-B2-H158,D2-B2-H159"
36.3160681803,32.2993833272,D2-B2-T13,8,,,"D2-B2-H140,D2-B2-H145,D2-B2-H146,D2-B2-H147,D2-B2-H148,D2-B2-H149,D2-B2-H150,D2-B2-H151,D2-B2-H153,D2-B2-H162,D2-B2-H164,D2-B2-H166"
36.3162120886,32.2992245388,D2-B2-T14,4,,,"D2-B2-H123,D2-B2-H124,D2-B2-H130,D2-B2-H131,D2-B2-H132,D2-B2-H137,D2-B2-H138,D2-B2-H139"
36.3163508035,32.299812831,D2-B2-T15,8,,,"D2-B1-H88,D2-B1-H89,D2-B1-H90,D2-B1-H99,D2-B2-H126,D2-B2-H127,D2-B2-H134,D2-B2-H135,D2-B2-H141,D2-B2-H142,D2-B2-H143"
36.3165286721,32.2995013692,D2-B2-T16,4,,,"D2-B2-H115,D2-B2-H116,D2-B2-H117,D2-B2-H125,D2-B2-H129,D2-B2-H133,D2-B2-H136"
36.3167744504,32.299709143,D2-B2-T17,4,,,"D2-B2-H107,D2-B2-H111,D2-B2-H112,D2-B2-H113,D2-B2-H115"
36.316874647,32.2994528491,D2-B2-T18,4,,,"D2-B2-H102,D2-B2-H113,D2-B2-H118,D2-B2-H120,D2-B2-H121,D2-B2-H122"
36.317031292,32.2991977276,D2-B2-T19,4,,,"D2-B2-H91,D2-B2-H92,D2-B2-H93,D2-B2-H103,D2-B2-H104,D2-B2-H105,D2-B3-H82,D2-B3-H83"
36.3172312691,32.2997365141,D2-B2-T20,8,,,"D2-B2-H96,D2-B2-H97,D2-B2-H98,D2-B2-H99,D2-B2-H106,D2-B2-H108,D2-B2-H109,D2-B2-H110"
36.3174702282,32.2993664502,D2-B2-T21,8,,,"D2-B1-H87,D2-B1-H88,D2-B2-H84,D2-B2-H85,D2-B2-H89,D2-B2-H94-1,D2-B2-H94,D2-B2-H95,D2-B2-H100,D2-B2-H101"
36.317615577,32.2991703428,D2-B2-T22,4,,,"D2-B3-H64,D2-B3-H65,D2-B3-H68,D2-B3-H69,D2-B3-H73,D2-B3-H74,D2-B3-H75,D2-B3-H79,D2-B3-H80,D2-B3-H81,D2-B3-H89"
36.3178218022,32.2992881854,D2-B2-T23,4,,,"D2-B2-H67,D2-B2-H69,D2-B2-H76,D2-B2-H77,D2-B2-H81,D2-B2-H82,D2-B2-H83"
36.3178239882,32.2994101514,D2-B2-T24,4,,,"D2-B2-H75,D2-B2-H78,D2-B2-H79,D2-B2-H80,D2-B2-H86"
36.3179570319,32.2997076629,D2-B2-T25,4,,,"D2-B1-H42,D2-B1-H46,D2-B2-H61,D2-B2-H72,D2-B2-H73"
36.318286405,32.2991334505,D2-B2-T26,4,,,"D2-B2-H56,D2-B2-H57,D2-B2-H58,D2-B2-H65,D2-B2-H66,D2-B3-H45,D2-B3-H46"
36.3184973567,32.2993465889,D2-B2-T27,4,,,"D2-B2-H51,D2-B2-H52,D2-B2-H54,D2-B2-H55,D2-B2-H58,D2-B2-H64,D2-B2-H68,D2-B2-H70"
36.318428158,32.2994761331,D2-B2-T28,4,,,"D2-B2-H59,D2-B2-H60,D2-B2-H62,D2-B2-H63,D2-B2-H71,D2-B2-H73,D2-B2-H74"
36.3185912066,32.2996665219,D2-B2-T29,4,,,"D2-B1-H26,D2-B1-H27,D2-B2-H37,D2-B2-H45,D2-B2-H46,D2-B2-H47,D2-B2-H48,D2-B2-H50,D2-B2-H53"
36.3187267828,32.2992295719,D2-B2-T30,4,,,"D2-B2-H31,D2-B2-H33,D2-B2-H39,D2-B2-H40,D2-B2-H41,D2-B2-H42,D2-B2-H43,D2-B2-H50"
36.3189413475,32.2993013763,D2-B2-T31,4,,,"D2-B2-H24,D2-B2-H29,D2-B2-H30,D2-B2-H34,D2-B2-H38,D2-B2-H44"
36.3193352514,32.2995972084,D2-B2-T32,4,,,"D2-B1-H13,D2-B1-H14,D2-B2-H18,D2-B2-H19,D2-B2-H26,D2-B2-H27,D2-B2-H28,D2-B2-H29,D2-B2-H35"
36.3194649897,32.2992903541,D2-B2-T33,4,,,"D2-B2-H4,D2-B2-H9,D2-B2-H12,D2-B2-H17,D2-B2-H20,D2-B2-H21,D2-B2-H24,D2-B2-H25"
36.3197661644,32.2990523756,D2-B2-T34,8,,,"D2-B2-H5,D2-B2-H7,D2-B2-H8,D2-B2-H13,D2-B2-H14,D2-B2-H15,D2-B2-H16,D2-B2-H21,D2-B2-H22,D2-B2-H23"
36.3199161479,32.2995052514,D2-B2-T35,8,,,"D2-B1-H2,D2-B1-H3,D2-B1-H5,D2-B1-H8,D2-B1-H9,D2-B2-H1,D2-B2-H2,D2-B2-H3,D2-B2-H10,D2-B2-H11"
36.3140185166,32.2992381667,D2-B3-T1,4,,,"D2-B3-H133,D2-B3-H134,D2-B3-H135,D2-B3-H137,D2-B3-H138,D2-B3-H139,D2-B3-H140,D2-B3-H143,D2-B3-H144,D2-B3-H145,D2-B3-H146,D2-B4-H98"
36.3146098482,32.2992674146,D2-B3-T3,4,,,"D2-B3-H128,D2-B3-H129,D2-B3-H130,D2-B3-H131,D2-B3-H136,D2-B3-H141,D2-B3-H142"
36.3147184362,32.2989096603,D2-B3-T4,4,,,"D2-B3-H124,D2-B3-H125,D2-B3-H126,D2-B3-H127,D2-B3-H132-1,D2-B3-H132,D2-B3-H133"
36.3151763143,32.2989385959,D2-B3-T5,4,,,"D2-B3-H117,D2-B3-H118,D2-B3-H119,D2-B3-H120,D2-B3-H121,D2-B3-H122"
36.3153578614,32.2989303414,D2-B3-T6,4,,,"D2-B3-H82,D2-B3-H106,D2-B3-H109,D2-B3-H110,D2-B3-H113,D2-B3-H114,D2-B4-H81,D2-B4-H84"
36.3155421582,32.2991507739,D2-B3-T7,4,,,"D2-B3-H104,D2-B3-H107,D2-B3-H108,D2-B3-H111,D2-B3-H112,D2-B3-H113,D2-B3-H115"
36.3158302029,32.2988414988,D2-B3-T8,4,,,"D2-B3-H101,D2-B3-H102,D2-B3-H103"
36.3161225579,32.2990988562,D2-B3-T9,4,,,"D2-B3-H94,D2-B3-H95,D2-B3-H96,D2-B3-H97"
36.3162578516,32.2989097439,D2-B3-T10,4,,,"D2-B3-H93,D2-B3-H98,D2-B3-H99,D2-B3-H100"
36.3165132142,32.2988342493,D2-B3-T11,2,,,"D2-B3-H90,D2-B3-H92,D2-B4-H61"
36.3169489251,32.2990019393,D2-B3-T12,4,,,"D2-B3-H79,D2-B3-H81,D2-B3-H82,D2-B3-H86,D2-B3-H87,D2-B3-H88,D2-B3-H91"
36.3169590416,32.2988929401,D2-B3-T13,4,,,"D2-B3-H72,D2-B3-H76,D2-B3-H77,D2-B3-H78,D2-B3-H84,D2-B3-H85,D2-B3-H89"
36.317895745,32.2987983075,D2-B3-T14,8,,,"D2-B3-H50,D2-B3-H51,D2-B3-H58,D2-B3-H59,D2-B3-H60,D2-B3-H67,D2-B3-H70,D2-B3-H71"
36.3179729527,32.2990687843,D2-B3-T15,4,,,"D2-B2-H76,D2-B3-H52,D2-B3-H53,D2-B3-H54,D2-B3-H55,D2-B3-H56,D2-B3-H57,D2-B3-H62,D2-B3-H63"
36.3185622235,32.2987826854,D2-B3-T16,4,,,"D2-B3-H35,D2-B3-H40,D2-B3-H41,D2-B3-H42,D2-B3-H48,D2-B3-H49"
36.3185500077,32.2990433514,D2-B3-T17,4,,,"D2-B3-H36,D2-B3-H37,D2-B3-H38,D2-B3-H39,D2-B3-H43,D2-B3-H44,D2-B3-H47"
36.3190241351,32.2988840182,D2-B3-T18,8,,,"D2-B3-H21,D2-B3-H22,D2-B3-H23,D2-B3-H24,D2-B3-H25,D2-B3-H28,D2-B3-H29,D2-B3-H31,D2-B3-H32"
36.3191449713,32.2987107278,D2-B3-T19,4,,,"D2-B3-H16,D2-B3-H17,D2-B3-H18,D2-B3-H26,D2-B3-H27,D2-B3-H33,D2-B3-H34"
36.3194468247,32.2985981683,D2-B3-T20,8,,,"D2-B3-H2,D2-B3-H3,D2-B3-H4,D2-B3-H5,D2-B3-H7,D2-B3-H8,D2-B3-H9,D2-B3-H10,D2-B3-H11,D2-B3-H14,D2-B3-H15"
36.3193391718,32.2989946684,D2-B3-T21,4,,,"D2-B2-H23,D2-B2-H31,D2-B3-H1,D2-B3-H6,D2-B3-H12,D2-B3-H13,D2-B3-H19,D2-B3-H20"
36.3137908167,32.2988760112,D2-B4-T1,4,,,"D2-B4-H110,D2-B4-H111,D2-B4-H112,D2-B4-H113,D2-B4-H114,D2-B4-H115"
36.3141687917,32.2988514548,D2-B4-T2,4,,,"D2-B4-H99,D2-B4-H101,D2-B4-H102,D2-B4-H105,D2-B4-H106,D2-B4-H107,D2-B4-H108,D2-B4-H109,D2-B4-H115"
36.314752634,32.2986649291,D2-B4-T3,4,,,"D2-B4-H92,D2-B4-H93,D2-B4-H94,D2-B4-H95,D2-B4-H96,D2-B4-H97"
36.3150860673,32.2986229223,D2-B4-T4,4,,,"D2-B4-H82,D2-B4-H83,D2-B4-H86,D2-B4-H87,D2-B4-H88,D2-B4-H89,D2-B4-H90,D2-B4-H91,D2-B5-H68"
36.3157002839,32.2987030946,D2-B4-T5,8,,,"D2-B3-H105,D2-B4-H67,D2-B4-H68,D2-B4-H69-1,D2-B4-H69,D2-B4-H70,D2-B4-H71,D2-B4-H74,D2-B4-H75,D2-B4-H76,D2-B4-H77,D2-B4-H78,D2-B4-H81"
36.3164257948,32.2985791081,D2-B4-T6,8,,,"D2-B4-H55,D2-B4-H56,D2-B4-H57,D2-B4-H58,D2-B4-H59,D2-B4-H60,D2-B4-H61,D2-B4-H62,D2-B4-H63,D2-B4-H64,D2-B4-H65,D2-B4-H66"
36.317586642,32.2985336178,D2-B4-T7,4,,,"D2-B4-H46,D2-B4-H48,D2-B4-H49,D2-B4-H50,D2-B4-H51,D2-B4-H52,D2-B4-H53,D2-B4-H54"
36.3178170136,32.2984554484,D2-B4-T8,8,,,"D2-B4-H37,D2-B4-H38,D2-B4-H39,D2-B4-H40,D2-B4-H41,D2-B4-H42,D2-B4-H44,D2-B4-H45,D2-B4-H47"
36.3184348894,32.2984652192,D2-B4-T9,4,,,"D2-B4-H29,D2-B4-H30,D2-B4-H33,D2-B4-H34,D2-B4-H35,D2-B4-H36"
36.3186463368,32.2984575476,D2-B4-T10,4,,,"D2-B4-H24,D2-B4-H25,D2-B4-H26,D2-B4-H27,D2-B4-H28,D2-B4-H31,D2-B4-H32"
36.3188892971,32.29838988,D2-B4-T11,8,,,"D2-B4-H12,D2-B4-H15,D2-B4-H16,D2-B4-H17,D2-B4-H18,D2-B4-H19,D2-B4-H20,D2-B4-H21,D2-B4-H22,D2-B4-H23"
36.3192568444,32.2983783896,D2-B4-T12,8,,,"D2-B4-H1,D2-B4-H2,D2-B4-H5,D2-B4-H6,D2-B4-H7,D2-B4-H8,D2-B4-H9,D2-B4-H10,D2-B4-H13,D2-B4-H14"
36.3136803074,32.2983767011,D2-B5-T1,4,,,"D2-B4-H88,D2-B5-H89,D2-B5-H90,D2-B5-H91,D2-B5-H92,D2-B5-H93,D2-B5-H94"
36.3141915019,32.2983978567,D2-B5-T2,4,,,"D2-B4-H103,D2-B4-H104,D2-B5-H81,D2-B5-H83,D2-B5-H84,D2-B5-H85,D2-B5-H86,D2-B5-H87,D2-B5-H88"
36.3144076317,32.298530003,D2-B5-T3,4,,,"D2-B4-H97,D2-B4-H100,D2-B4-H101,D2-B5-H80,D2-B5-H82"
36.3147495184,32.2985042618,D2-B5-T4,4,,,"D2-B5-H71,D2-B5-H74,D2-B5-H75,D2-B5-H76,D2-B5-H77,D2-B5-H78,D2-B5-H79"
36.3151464175,32.298486519,D2-B5-T5,4,,,"D2-B5-H65,D2-B5-H67,D2-B5-H68,D2-B5-H69,D2-B5-H70,D2-B5-H72,D2-B5-H73"
36.3155824599,32.2984329525,D2-B5-T6,4,,,"D2-B4-H72,D2-B4-H73,D2-B4-H79,D2-B4-H80,D2-B5-H62,D2-B5-H63,D2-B5-H66"
36.3156261821,32.2982752971,D2-B5-T7,4,,,"D2-B5-H57,D2-B5-H58,D2-B5-H59,D2-B5-H60"
36.3161260706,32.2981722766,D2-B5-T8,8,,,"D2-B5-H51-1,D2-B5-H51,D2-B5-H52,D2-B5-H53,D2-B5-H54,D2-B5-H55,D2-B5-H56"
36.3166717293,32.298148425,D2-B5-T9,8,,,"D2-B5-H41,D2-B5-H42-2,D2-B5-H42,D2-B5-H43,D2-B5-H44,D2-B5-H45,D2-B5-H46,D2-B5-H47,D2-B5-H48,D2-B5-H49,D2-B5-H50"
36.3173706814,32.2981005864,D2-B5-T10,8,,,"D2-B5-H30,D2-B5-H31,D2-B5-H32,D2-B5-H33,D2-B5-H35,D2-B5-H36,D2-B5-H37,D2-B5-H38,D2-B5-H39,D2-B5-H40"
36.3178014348,32.2980450836,D2-B5-T11,4,,,"D2-B5-H21,D2-B5-H22,D2-B5-H23,D2-B5-H24,D2-B5-H25,D2-B5-H26,D2-B5-H27,D2-B5-H28,D2-B5-H29"
36.3184388855,32.2981767572,D2-B5-T12,4,,,"D2-B5-H16,D2-B5-H17,D2-B5-H19,D2-B5-H20,D2-B5-H21,D2-B5-H22"
36.3187012251,32.2979797771,D2-B5-T13,4,,,"D2-B5-H6,D2-B5-H9,D2-B5-H10,D2-B5-H11,D2-B5-H12,D2-B5-H13,D2-B5-H14,D2-B5-H15"
36.319303824,32.2981172493,D2-B5-T14,4,,,"D2-B4-H3,D2-B4-H4,D2-B5-H1,D2-B5-H2,D2-B5-H3,D2-B5-H4,D2-B5-H5,D2-B5-H7,D2-B5-H8"
36.3135368741,32.2980389157,D2-B6-T1,4,,,"D2-B6-H137,D2-B6-H138,D2-B6-H143,D2-B6-H144,D2-B6-H148,D2-B6-H151,D2-B6-H152"
36.3134844507,32.298224145,D2-B6-T2,4,,,"D2-B6-H155,D2-B6-H156,D2-B6-H157"
36.3137253025,32.2982483242,D2-B6-T3,4,,,"D2-B6-H130,D2-B6-H139,D2-B6-H142,D2-B6-H149,D2-B6-H150"
36.314053724,32.2982418454,D2-B6-T4,4,,,"D2-B6-H122,D2-B6-H129,D2-B6-H140,D2-B6-H141"
36.3142656534,32.2981229204,D2-B6-T5,4,,,"D2-B6-H119,D2-B6-H120,D2-B6-H123,D2-B6-H124,D2-B6-H127,D2-B6-H128,D2-B6-H131,D2-B6-H132"
36.3145330097,32.2981816991,D2-B6-T6,8,,,"D2-B6-H100,D2-B6-H101,D2-B6-H102,D2-B6-H105,D2-B6-H109,D2-B6-H110,D2-B6-H111,D2-B6-H113,D2-B6-H121"
36.3146609054,32.2977318394,D2-B6-T7,8,,,"D2-B6-H97,D2-B6-H98,D2-B6-H106,D2-B6-H107,D2-B6-H108-1,D2-B6-H108,D2-B6-H114,D2-B6-H115,D2-B6-H116,D2-B6-H117,D2-B6-H118"
36.3150737768,32.298050059,D2-B6-T8,4,,,"D2-B6-H89,D2-B6-H92,D2-B6-H93,D2-B6-H94,D2-B6-H95,D2-B6-H103,D2-B6-H104"
36.3151547248,32.2978946487,D2-B6-T9,4,,,"D2-B6-H86,D2-B6-H90,D2-B6-H91,D2-B6-H96,D2-B6-H97,D2-B6-H99"
36.3152438576,32.297715885,D2-B6-T10,4,,,"D2-B6-H85,D2-B7-H91,D2-B7-H96,D2-B7-H101,D2-B7-H102,D2-B7-H108"
36.3155548461,32.2979717204,D2-B6-T11,4,,,"D2-B5-H82,D2-B6-H87,D2-B6-H88"
36.3158320435,32.2980771422,D2-B6-T12,4,,,"D2-B5-H55,D2-B6-H69-1,D2-B6-H69,D2-B6-H75,D2-B6-H76,D2-B6-H79,D2-B6-H80,D2-B6-H81"
36.3160680553,32.2976752825,D2-B6-T13,4,,,"D2-B6-H66,D2-B6-H70,D2-B6-H71,D2-B6-H72,D2-B6-H77,D2-B6-H78,D2-B6-H79"
36.3162144776,32.2979642183,D2-B6-T14,4,,,"D2-B6-H63,D2-B6-H67,D2-B6-H68,D2-B6-H69,D2-B6-H73,D2-B6-H74"
36.3166476779,32.2976583923,D2-B6-T15,4,,,"D2-B6-H56,D2-B6-H57,D2-B6-H65"
36.3167048625,32.2978783251,D2-B6-T16,8,,,"D2-B6-H51,D2-B6-H52,D2-B6-H53,D2-B6-H54,D2-B6-H55,D2-B6-H58,D2-B6-H59,D2-B6-H60,D2-B6-H61,D2-B6-H62,D2-B6-H64"
36.3170118635,32.2979012115,D2-B6-T17,4,,,"D2-B6-H35,D2-B6-H39,D2-B6-H40,D2-B6-H41,D2-B6-H46,D2-B6-H48,D2-B6-H49,D2-B6-H50"
36.3171923731,32.2976490399,D2-B6-T18,8,,,"D2-B6-H36,D2-B6-H37,D2-B6-H38,D2-B6-H42,D2-B6-H43,D2-B6-H44,D2-B6-H45,D2-B6-H47"
36.3179350448,32.2977972212,D2-B6-T19,4,,,"D2-B6-H29,D2-B6-H30,D2-B6-H31,D2-B6-H32,D2-B6-H34"
36.3181142553,32.2975690098,D2-B6-T20,4,,,"D2-B6-H17,D2-B6-H18,D2-B6-H22,D2-B6-H23,D2-B6-H24,D2-B6-H25,D2-B6-H33"
36.3183064633,32.2977689529,D2-B6-T21,4,,,"D2-B6-H14,D2-B6-H15,D2-B6-H16,D2-B6-H20,D2-B6-H21,D2-B6-H22,D2-B6-H26,D2-B6-H27,D2-B6-H28"
36.3187947893,32.2977137182,D2-B6-T22,4,,,"D2-B6-H7,D2-B6-H8,D2-B6-H9,D2-B6-H10,D2-B6-H11,D2-B6-H12,D2-B6-H13,D2-B6-H14"
36.3191859034,32.2977529045,D2-B6-T23,4,,,"D2-B6-H1,D2-B6-H2,D2-B6-H3,D2-B6-H4,D2-B6-H5,D2-B6-H6"
36.3128716632,32.2975452659,D2-B7-T1,4,,,"D2-B7-H147,D2-B7-H154,D2-B7-H155,D2-B8-H97"
36.3131496127,32.2976823027,D2-B7-T2,4,,,"D2-B7-H148,D2-B7-H149,D2-B7-H152,D2-B7-H153,D2-B7-H156,D2-B7-H157"
36.3132114429,32.2978357822,D2-B7-T3,4,,,"D2-B6-H147,D2-B6-H153,D2-B6-H154,D2-B7-H150,D2-B7-H151,D2-B7-H158"
36.3133439209,32.2974697643,D2-B7-T4,4,,,"D2-B7-H136,D2-B7-H137,D2-B7-H146,D2-B8-H85,D2-B8-H90,D2-B8-H91,D2-B8-H96"
