LONGITUDE,LATITUDE,ELEVATION
36.3384493964,32.2816444065,656.613
36.3384624032,32.2815131929,656.059
36.3386338636,32.2815067933,655.8
36.3387964469,32.2814950901,655.537
36.3389269337,32.2814667772,655.332
36.3390527273,32.2813565157,655.149
36.3392519485,32.2813689547,655.281
36.3390103378,32.28156626,655.503
36.3391845683,32.2815180144,655.313
36.3393574638,32.2814785269,655.442
36.3395104456,32.2815789801,655.679
36.3393920071,32.281625147,656.027
36.3393892902,32.2816243509,655.639
36.3393934104,32.2816346833,655.622
36.3393938964,32.2816344986,655.636
36.3394081427,32.2816302318,655.679
36.3394017764,32.2816176924,655.651
36.3391982445,32.2817067236,655.986
36.3391879213,32.2816799099,655.856
36.3392607959,32.2816814012,655.782
36.3392460301,32.2816558807,655.642
36.3392283658,32.2816192414,655.613
36.3390639499,32.281706325,656.094
36.3388243624,32.2818240466,657.258
36.3388389701,32.2818232211,656.853
36.3388255841,32.2818283818,656.921
36.3388196462,32.2818169927,656.855
36.3388339202,32.2818115355,656.824
36.3388542284,32.2817595149,656.621
36.3387802997,32.2816400646,656.127
36.3385954559,32.2817030395,656.601
36.3384051946,32.2817768559,657.11
36.338574975,32.2818998821,657.383
36.3385616749,32.2818735549,657.37
36.3385022785,32.2818948091,657.554
36.3385155889,32.2819211091,657.66
36.3385359347,32.2820145851,658.025
36.3386960035,32.2819696592,657.525
36.3388791732,32.2819222534,657.11
36.33900007,32.2818901674,656.879
36.3391672967,32.2818361147,656.547
36.339373672,32.2818074713,656.022
36.3393818574,32.2819729211,656.664
36.339203969,32.2820181792,657.324
36.338982833,32.282118991,657.62
36.3388383916,32.2821512073,657.96
36.3386320854,32.2822008406,658.808
36.3387460249,32.2823518064,658.941
36.3389334054,32.2823100163,658.011
36.3390822058,32.2822194664,657.595
36.3391020688,32.2822621633,657.5
36.339164382,32.28224155,657.392
36.339144567,32.2821984468,657.391
36.3392172953,32.282146361,657.223
36.3394076009,32.282113615,656.712
36.3393890082,32.2823093587,656.985
36.3392959072,32.2823519886,657.114
36.3391153267,32.2824283521,657.553
36.338948984,32.2824801606,658.121
36.3387719604,32.2825242021,659.068
36.3388476691,32.2826765841,658.839
36.3390154643,32.2826280088,658.091
36.3391436292,32.2825895725,657.646
36.3394029339,32.2824720157,657.139
36.3394754243,32.282642938,657.219
36.3393220792,32.2827052882,657.419
36.3392009974,32.2827481785,657.682
36.3390361938,32.2827693068,658.154
36.3388626042,32.2828001529,658.834
36.3389452608,32.2829059993,658.629
36.3389356588,32.2828893773,658.695
36.3389174227,32.2828963669,658.723
36.3389259138,32.2829132965,658.694
36.3390026448,32.2829780429,658.743
36.3390186456,32.2830106576,658.423
36.3390904244,32.2829862894,658.506
36.339075608,32.2829533034,658.361
36.3391306595,32.2828788973,657.897
36.3392972117,32.2828421628,657.621
36.3394474431,32.2827769642,657.373
36.3396195451,32.2827187554,657.198
36.3397039935,32.2828720953,657.369
36.3394613179,32.2829994579,657.643
36.3393371701,32.2830877218,657.87
36.3390892411,32.2833116569,658.758
36.3390655829,32.2831636496,658.474
36.3391877286,32.2831328416,658.14
36.33929927,32.2832786166,658.379
36.3394615991,32.2832309013,658.106
36.3395815013,32.2831853253,657.901
36.3397461017,32.2831520884,657.77
36.3397325898,32.283287779,658.256
36.3397077123,32.2832857303,658.243
36.3397056656,32.283302953,658.299
36.3397328004,32.2833072446,658.296
36.3397351555,32.2833761486,658.617
36.339597283,32.2834040508,658.884
36.3394193317,32.2834470285,659.247
36.339242334,32.2834992488,659.667
36.3392997159,32.2836486573,660.938
36.3394479273,32.2836274523,660.494
36.3396257186,32.2835920592,660.02
36.3398048012,32.2835427321,659.399
36.339843972,32.2837002118,660.21
36.3396698255,32.2837554999,661.18
36.3395026277,32.2838317256,662.201
36.3393189968,32.2838867107,662.845
36.3394130973,32.284019703,662.953
36.3395262194,32.2839709059,662.457
36.3397042875,32.2839142212,661.492
36.3398738275,32.2838675045,660.419
36.3400484168,32.2838238891,659.453
36.3402291708,32.2837783245,658.619
36.3404038886,32.2837373854,658.132
36.3405739418,32.2836918624,657.902
36.3407461084,32.2836447152,657.716
36.3406263205,32.2835265893,657.686
36.3404079633,32.2835157674,657.849
36.3402249152,32.2835824976,658.337
36.3400543166,32.2836464465,659.098
36.3399890765,32.2834824566,658.737
36.340135335,32.2834562098,658.258
36.3402947756,32.2834135418,657.819
36.3404462422,32.2833460767,657.544
36.3405971994,32.28332719,657.508
36.3404461057,32.2831162191,657.314
36.3402364265,32.2831960108,657.492
36.3400509051,32.2832439717,657.772
36.3398752109,32.2832993551,658.18
36.3398543406,32.2831306741,657.665
36.3400524634,32.283096378,657.468
36.3402224773,32.2830341566,657.35
36.3403849776,32.2829798111,657.267
36.3402153838,32.2828687151,657.185
36.3400320743,32.2829092532,657.256
36.3398780249,32.2829176352,657.317
36.339864906,32.2827601648,657.162
36.3400601256,32.2827025229,657.063
36.3402565524,32.2826361416,657.144
36.3401968104,32.2826577784,656.985
36.3401833499,32.2826297035,657.11
36.3402430265,32.2826096363,657.175
36.3402128716,32.2825495303,656.992
36.3400433838,32.2826019366,656.992
36.3399383932,32.2826369193,657.053
36.3399306211,32.2826197669,657.029
36.3399108679,32.2826259768,657.007
36.3399200059,32.282643685,657.058
36.3397727926,32.2826511398,657.097
36.339726308,32.2824910928,656.977
36.339897412,32.282444858,656.883
36.3400395162,32.2823886405,656.87
36.3402085132,32.2823002882,656.887
36.3401059584,32.2821370846,656.821
36.3399473903,32.2822010424,656.751
36.3397764244,32.2822975273,656.783
36.3395695556,32.2823318114,656.865
36.3395266865,32.2821764747,656.666
36.3396656395,32.2821221073,657.048
36.3396653708,32.2821244,656.605
36.3396608403,32.2821135213,656.592
36.3396728484,32.2821085352,656.585
36.3396783236,32.2821202621,656.621
36.3397364114,32.2820791819,656.553
36.3399235234,32.2820380781,656.718
36.3400816818,32.2819727804,656.935
36.3399326682,32.2818151701,657.252
36.3397517846,32.2818585534,656.435
36.3395758607,32.2819268416,656.283
36.33945901,32.281980343,656.496
36.3394360699,32.2818073344,655.93
36.339588697,32.2817582003,655.994
36.3397677297,32.2816923637,656.543
36.3396990967,32.2815430385,656.087
36.3395158168,32.2815942877,655.685
36.3394349772,32.2813700243,655.481
36.3396888879,32.2812995476,655.797
36.3399116895,32.2812406302,656.364
36.3401022243,32.2811719126,656.812
36.3398213443,32.2805515498,655.517
36.3398521684,32.2806577804,655.522
36.3398547256,32.2806866656,656.002
36.3398541149,32.2807441719,655.875
36.3398560172,32.2807537128,655.738
36.3398606139,32.2807647983,655.473
36.3398629098,32.2807718559,655.669
36.3398919496,32.280887381,655.823
36.3399081194,32.2810281699,656.026
36.3397503147,32.2810782706,655.764
36.339679896,32.2809508905,655.653
36.3396466204,32.280810607,655.539
36.3396375283,32.2807999676,655.256
36.3396362188,32.2807877344,655.638
36.3396325247,32.2807817804,655.7
36.3396105576,32.2807295174,655.777
36.339607833,32.280722139,655.701
36.3395987625,32.2807047097,655.187
36.3395218068,32.280557001,655.22
36.3393243214,32.2805985762,655.299
36.3393803678,32.280655366,655.411
36.3393201657,32.2806749146,655.448
36.3392549772,32.2806947153,655.346
36.3392697718,32.2807438778,655.338
36.3393026732,32.280819189,655.559
36.3393230946,32.2808692477,655.488
36.3393237491,32.2808757701,655.422
36.3393273998,32.2808842132,655.119
36.3393082194,32.280923609,655.318
36.3393295442,32.2808952937,655.27
36.339365806,32.2809821524,655.331
36.3394315239,32.2811489517,655.422
36.3392213604,32.2812355899,655.222
36.3391527119,32.2810925944,655.151
36.3390867517,32.280966842,655.114
36.3390815834,32.280957583,654.902
36.339073981,32.2809489319,655.245
36.3390713982,32.2809427064,655.292
36.3390439686,32.2808959026,655.351
36.3390175095,32.2808537247,655.179
36.3389886265,32.2807779987,655.063
36.3387913808,32.2808397507,655.011
36.3386787166,32.2807911243,654.665
36.3386994171,32.2807612548,654.9
36.3385699847,32.2806421585,654.749
36.3385409169,32.2806684423,654.565
36.33851661,32.2806891559,654.148
36.3385238609,32.2806857726,654.635
36.338568696,32.2807271454,654.275
36.3385741729,32.2807262306,654.597
36.3386947153,32.2808483552,654.339
36.3387002708,32.2808418042,654.603
36.3387946527,32.280907321,654.35
36.3387987187,32.2809030736,654.826
36.338821366,32.2809460522,654.557
36.3388255053,32.2809485488,654.97
36.3388334044,32.2809494787,655.068
36.3388300553,32.2809465062,654.465
36.3388348414,32.280942117,654.481
36.3388378369,32.2809405573,655.058
36.3388321421,32.2809333498,654.42
36.3388342481,32.2809328259,654.958
36.3388301989,32.2809281915,654.417
36.3388399348,32.2809231809,654.897
36.3389030368,32.2809344533,655.206
36.3389073281,32.2809414841,655.305
36.3389548249,32.2810261049,654.683
36.3389552783,32.2810292658,654.666
36.3389504131,32.2810290119,654.733
36.3389652225,32.2810171118,654.67
36.3389649595,32.2810138862,654.87
36.3389532358,32.2810135677,655.225
36.3389563353,32.2810178138,654.666
36.3389513155,32.2810204828,654.642
36.3389461961,32.2810211239,655.009
36.3389182234,32.2809955147,655.346
36.3389257176,32.2810167994,655.058
36.3389305194,32.2810315801,654.724
36.3389290078,32.2810372112,654.879
36.3389368567,32.2810477626,654.923
36.3390030244,32.2810887002,655.025
36.3390671066,32.2812239192,655.138
36.3388456075,32.281299676,655.078
36.3388137103,32.2812035266,655.023
36.3387474309,32.2810810952,654.995
36.3387425226,32.2810696968,654.726
36.3387351218,32.2810610349,655.204
36.3387308513,32.2810573853,655.242
36.3386968321,32.2810005507,654.641
36.3386991565,32.2810047858,655.167
36.3387115623,32.2810061712,655.201
36.3388126429,32.2809727394,655.365
36.3388090444,32.2809642237,655.556
36.3388051054,32.2809445572,654.444
36.3387907949,32.2809308628,654.326
36.3387879837,32.2809301667,654.507
36.3386785418,32.2808675081,654.718
36.3385208365,32.2807131661,654.281
36.3385189936,32.2807152114,654.738
36.3385136613,32.2807166569,654.773
36.3384415055,32.2807498468,654.85
36.3385176939,32.280950348,655.075
36.3386600653,32.2808474671,654.646
36.3387165626,32.2808978512,654.821
36.3387710288,32.2809513644,654.733
36.3387687186,32.2809457135,655.12
36.3387606901,32.2809386442,655.046
36.3387222479,32.2809725504,654.59
36.3387207155,32.2809679835,655.189
36.3387141538,32.2809610634,654.99
36.3385653773,32.2810158605,655.094
36.3385619042,32.2810344936,654.595
36.3385605713,32.2810314578,654.919
36.3385493085,32.2810212526,655.165
36.3385309026,32.2810521115,654.823
36.3385292395,32.2810481319,654.604
36.3385223726,32.2810482477,654.6
36.3385207226,32.2810461706,654.607
36.3385244079,32.281039483,655.028
36.338521288,32.2810404217,655.048
36.3385182173,32.2810470226,655.051
36.3385210885,32.2810533988,655.12
36.338604147,32.2810321666,654.665
36.3386063804,32.2810367632,655.122
36.3386067102,32.2810427926,655.2
36.3386257691,32.2810925751,655.191
36.3386270889,32.2810996776,655.113
36.3386313576,32.2811091611,654.778
36.3385788829,32.2811653748,655.126
36.3386503192,32.2811161413,654.957
36.3386768751,32.281187434,655.026
36.3387281142,32.281304924,655.173
36.3384974256,32.2813630986,655.425
36.3384275252,32.281187653,655.037
36.3384225068,32.2811750834,654.844
36.3384141957,32.281166628,655.253
36.3384098492,32.2811628439,655.237
36.3382153556,32.2812257515,655.458
36.3382164578,32.2812324322,655.534
36.3382192962,32.2812481141,655.036
36.3382235165,32.2812537118,655.392
36.3382293064,32.2812839296,655.551
36.3382940283,32.2815013775,656.215
36.3383565629,32.2815139537,656.167
36.3383968889,32.2813814219,655.522
36.3383328541,32.2813694182,655.559
36.3382068152,32.2813516411,655.601
36.3378767425,32.2813953779,656.043
36.3377392294,32.2812974438,655.541
36.3377460756,32.2813118815,655.388
36.3377466945,32.2813189723,655.802
36.3377490709,32.2813282384,655.892
36.3377692791,32.2813757205,655.978
36.3377709059,32.2813819005,655.92
36.3377759001,32.2813933883,655.568
36.3377892224,32.2814027455,655.95
36.3378257332,32.2814892417,656.266
36.3380042833,32.2814263696,655.977
36.3379634543,32.2813375227,655.74
36.3379550776,32.281323793,655.353
36.3379513805,32.2813184431,655.757
36.3379646443,32.2813085768,655.772
36.3380696827,32.2811947063,655.208
36.3380714785,32.2812008217,655.061
36.3380699661,32.2812038379,655.204
36.3381414097,32.2811935757,655.475
36.3381390801,32.2811872216,655.365
36.3381363888,32.2811773903,655.195
36.3381357434,32.2811749976,655.063
36.3381331794,32.2811736951,655.183
36.3381275063,32.2811639627,655.172
36.3380922732,32.2811059485,655.361
36.3382654248,32.2810554957,655.149
36.3382951459,32.281123541,655.024
36.3382966309,32.2811277115,654.932
36.3382978059,32.2811291527,655.024
36.3383000402,32.281143208,655.315
36.3384263642,32.2810875036,654.82
36.3384222026,32.2810798045,654.797
36.3384209259,32.2810761641,654.958
36.3384114636,32.2810852479,654.932
36.3384140009,32.2810886786,654.827
36.3384151894,32.2810903451,654.809
36.3384156908,32.2810913956,654.98
36.3384372108,32.281083024,655.187
36.3384282375,32.2810879016,654.973
36.338427154,32.281086135,654.822
36.3384231981,32.2810787586,654.824
36.3384233717,32.2810756462,654.965
36.3384339635,32.2810754339,655.205
36.3384325472,32.2810776377,654.762
36.3384351626,32.2810813653,654.758
36.3384373589,32.28108213,655.181
36.3384150405,32.2810374172,655.209
36.3384455191,32.2810793066,655.266
36.338447914,32.2810951729,655.227
36.3385295255,32.281067705,655.205
36.3385118038,32.281069938,655.176
36.3385011557,32.2810587986,655.23
36.3384866231,32.2810409043,655.214
36.3384872267,32.2810407816,655.242
36.3384878815,32.2810396576,655.27
36.3383188525,32.2809820152,655.238
36.3383497279,32.2809832619,655.175
36.3383649358,32.2809863263,655.158
36.3383832306,32.2810020048,655.17
36.3384443446,32.2809755055,655.19
36.3384453939,32.2809753698,655.196
36.3384498153,32.2809749424,655.189
36.3384067276,32.2809195867,655.169
36.338402874,32.2809187286,655.169
36.3382895787,32.2808799451,655.154
36.3383361694,32.2808687246,655.104
36.3383415785,32.2808674768,655.148
36.338306986,32.2808131809,654.936
36.3383132942,32.2808244766,654.886
36.3383288608,32.2808521089,655.002
36.3383208419,32.2808594665,655.042
36.3382688925,32.280880248,655.063
36.3381727177,32.2809223365,655.079
36.3381782803,32.2809325749,655.172
36.3381933861,32.2809265783,655.178
36.3382614361,32.2808969781,655.246
36.3383150318,32.2809837987,655.165
36.3381832536,32.2810345566,655.318
36.3381280169,32.2809404109,655.065
36.3381324874,32.2809550233,655.219
36.3379918971,32.2810168065,655.509
36.338039476,32.2810893083,655.456
36.3380319251,32.2811052729,655.436
36.3380206325,32.2811498636,655.577
36.3380278696,32.2811948832,655.645
36.3380460001,32.2812041792,655.109
36.3380483386,32.2812078372,655.128
36.3380574083,32.2812047351,655.146
36.3380535216,32.2811995041,655.21
36.3380508994,32.2811977874,655.323
36.3380435825,32.2812044083,655.564
36.3380469427,32.2812108343,655.561
36.3380586684,32.2812232625,655.606
36.3378948777,32.2812513774,655.682
36.3378986118,32.2812571418,655.333
36.3379028854,32.2812619004,655.343
36.337903333,32.2812663057,655.734
36.3379083424,32.2812516984,655.427
36.3379184402,32.2812544391,655.775
36.3379196954,32.2812623266,655.776
36.3379135411,32.2812634098,655.687
36.3378919107,32.2812680312,655.51
36.3378878833,32.2812728283,655.756
36.3378787227,32.2812703316,655.85
36.3378830444,32.2812678583,655.393
36.3378860436,32.2812546487,655.635
36.3378857067,32.2812582855,655.429
36.3378788566,32.2812623144,655.38
36.3378746481,32.281262794,655.831
36.3378678878,32.281251854,655.771
36.3378805556,32.2812819921,655.758
36.3378318321,32.2812933127,655.83
36.3378187589,32.2812655678,655.799
36.3378091061,32.2812806856,655.389
36.3378181618,32.2812824347,655.37
36.3378221697,32.2812811905,655.865
36.3378223957,32.2812882667,655.858
36.3378187907,32.2812886147,655.364
36.3378139787,32.2812943475,655.664
36.3378111732,32.281292398,655.408
36.3378072355,32.281280504,655.352
36.3378083335,32.2812791686,655.52
36.3377920412,32.2812717136,655.562
36.3377990837,32.2812831559,655.321
36.3378009346,32.2812919939,655.337
36.3378064244,32.2813015026,655.815
36.3378093026,32.2813050294,655.887
36.3336494728,32.2983393909,662.663
36.3336288614,32.2983460493,662.586
36.3336137021,32.2983522713,662.729
36.3335579538,32.2983766825,662.687
36.3335442054,32.2983819451,662.457
36.3336735969,32.2986572099,662.066
36.3336874986,32.298655742,662.194
36.333747136,32.2986384102,662.181
36.3337607224,32.2986397765,662.055
36.333861219,32.2988478441,661.826
36.3338402254,32.2988579414,661.906
36.3337888044,32.2988802763,661.945
36.3337767091,32.2988835675,661.765
36.3338632057,32.2990714542,661.528
36.333876595,32.2990697565,661.694
36.3339327728,32.2990431321,661.748
36.3339470787,32.2990408671,661.616
36.3341586253,32.2989524937,661.685
36.3341218359,32.2987805011,661.842
36.3340701491,32.298617857,662.138
36.3339900247,32.2984635012,662.548
36.3338510625,32.2982718819,663.069
36.3341711609,32.2981431157,663.442
36.3342707715,32.2983105428,663.07
36.3343567886,32.2985068102,662.475
36.334453881,32.2986979921,661.935
36.3347264377,32.2985669719,662.009
36.3346819265,32.2983939846,662.47
36.3345716944,32.2982383027,663.08
36.3344658448,32.298039589,663.41
36.3347757931,32.2979845891,663.403
36.3347706421,32.2979742027,663.101
36.3348095867,32.2979724114,663.097
36.3348044251,32.297962025,663.013
36.3347262766,32.2979062067,663.21
36.3347790682,32.2980226291,662.962
36.3347642184,32.2979887503,663.088
36.3348609689,32.2979564153,662.932
36.3348770764,32.297989823,662.896
36.3348679702,32.2980217882,662.866
36.3348611417,32.2980097036,662.919
36.334809586,32.2980271169,662.959
36.3348147158,32.2980400643,662.9
36.3348416183,32.2981758973,662.576
36.3349625201,32.2983844937,662.165
36.3350664307,32.2986373076,661.819
36.3348992706,32.2987010839,661.865
36.3346626628,32.2988130546,661.772
36.3344138407,32.298949579,661.701
36.3342156055,32.2990856052,661.582
36.3340316752,32.2991636688,661.447
36.3340121075,32.2991705975,661.423
36.3339940973,32.2991772508,661.624
36.3339365416,32.2992006505,661.591
36.3339250475,32.2992087603,661.413
36.3339395823,32.2993097276,661.057
36.3339398446,32.2993086162,660.896
36.3339604874,32.299315609,660.951
36.3339669889,32.2993133147,660.975
36.3339593354,32.2993186039,661.344
36.3339697569,32.2993139031,661.696
36.3339769007,32.2992931905,661.299
36.3339734461,32.2992928878,660.969
36.3339553738,32.2992868278,660.896
36.3339283038,32.2992864117,660.896
36.3339169548,32.2992976671,660.967
36.3339090839,32.2992914166,661.451
36.3339289127,32.2992721505,661.367
36.333946683,32.2992744081,661.097
36.3339674129,32.2992790016,661.486
36.3339826157,32.2993019669,661.583
36.3339778761,32.2993307551,661.708
36.3339706861,32.2993417479,661.701
36.3339470269,32.2993689291,661.379
36.3340279643,32.2994928906,660.794
36.3340260973,32.2994921769,660.83
36.3340369815,32.2994742712,660.882
36.3340326152,32.299471515,661.252
36.3340427226,32.2994714517,660.876
36.3340446577,32.29946909,661.306
36.3340636474,32.299480624,661.025
36.3340611737,32.2994815027,660.886
36.3340579248,32.2994994935,660.706
36.3340342004,32.2995111481,660.736
36.3340360994,32.2995067399,660.614
36.3340659289,32.2995070592,661.282
36.3340577561,32.2995158606,660.973
36.3340520542,32.2995201315,661.211
36.3340342288,32.2995254306,661.226
36.3340170589,32.2995099489,661.141
36.3339847313,32.2994451722,661.358
36.3340236302,32.2994499188,661.631
36.3340369594,32.2994545064,661.655
36.3340608032,32.2994721736,661.453
36.3340823328,32.2993708746,661.511
36.3340936012,32.2993651112,661.326
36.3342154687,32.2993100007,661.3
36.3345314758,32.2991618839,661.399
36.3347907704,32.2990589707,661.49
36.3351158273,32.2988941623,661.559
36.3352283972,32.2990909036,661.372
36.3352828629,32.2992796262,661.183
36.3353794575,32.2994800902,660.999
36.3351954891,32.2995764601,661.088
36.3351243311,32.2994278498,661.211
36.3350308541,32.2992347155,661.268
36.3349400537,32.2992751847,661.209
36.3347217632,32.2993711309,661.204
36.334488648,32.2994754958,661.221
36.3342653309,32.2995754446,661.204
36.3342095754,32.2995950412,661.061
36.3341895061,32.2996026236,661.33
36.3341301431,32.2996250027,661.305
36.3341169795,32.2996311978,661.06
36.3342194146,32.2998601399,660.904
36.3342353984,32.2998578869,661.049
36.3342997991,32.2998444436,661.056
36.3343246338,32.2998367013,660.836
36.3343871925,32.2998254204,660.821
36.3344401042,32.299936053,660.998
36.3344642008,32.299982644,660.858
36.3343994527,32.3000083084,660.878
36.3343865117,32.3000153402,660.941
36.3343082913,32.3000428654,660.943
36.3343033994,32.3000550909,660.617
36.3342732613,32.3001137991,660.652
36.3342795884,32.3001239766,660.375
36.3343021782,32.3001312675,660.472
36.3342915846,32.3001289458,660.33
36.33429214,32.3001266415,660.365
36.3343037389,32.3001286837,660.71
36.3343076657,32.3001362408,660.992
36.334305581,32.3001359529,660.478
36.334298276,32.3001419514,660.451
36.3342998233,32.3001442909,660.505
36.3342791321,32.3001496788,660.367
36.3342857299,32.3001637042,660.725
36.3343192643,32.3002307062,660.503
36.3343146601,32.3002216132,660.896
36.3343136878,32.3002151298,661.008
36.3342966463,32.3001586562,660.969
36.3343109806,32.3001398359,661.011
36.3343147352,32.3000949884,660.956
36.3344150906,32.3000603402,661.064
36.3344464006,32.3000892567,661.07
36.3344699207,32.3000927972,661.095
36.3344479303,32.3000816147,660.596
36.3344458173,32.3000824632,660.909
36.3344413957,32.3000743966,660.889
36.3344442866,32.3000720534,660.635
36.3344781126,32.3000059364,660.814
36.3345064738,32.3000282518,660.739
36.3345303504,32.3000485426,660.667
36.3345406082,32.3000631663,661.11
36.3345716123,32.3001102185,661.112
36.3345870497,32.3001323791,660.677
36.3348311372,32.300022226,660.927
36.3348299026,32.2999963225,661.129
36.334812864,32.2999418147,661.116
36.3348070312,32.29992698,660.793
36.334796956,32.299899695,660.899
36.3348144961,32.2998577176,660.897
36.3348246065,32.2998424878,660.85
36.3348145184,32.2998184399,660.966
36.3348670678,32.2997954633,660.988
36.3348879078,32.2998260243,660.813
36.3351259193,32.2997551035,660.973
36.3350032732,32.299778284,660.914
36.3350304138,32.2998280036,660.859
36.3350393851,32.2998467595,661.096
36.3350677896,32.2998930864,661.098
36.3350740012,32.2999042207,660.843
36.3353082616,32.2998176528,660.914
36.3352891571,32.2997943259,661.124
36.3352661889,32.2997411606,661.153
36.3352597805,32.2997210202,660.705
36.3352440688,32.2996981498,660.724
36.3352516568,32.2996738986,660.843
36.3352407127,32.2996707144,660.92
36.3354754676,32.2995752962,660.811
36.335463801,32.2996096919,660.948
36.3355031194,32.2996157146,660.807
36.3355146294,32.2996311296,661.133
36.3355523632,32.2996754252,661.164
36.3355570174,32.2996808387,661.119
36.3355646437,32.2996921677,660.795
36.3357889471,32.2995862297,660.751
36.3357828304,32.2995750494,661.242
36.3357671738,32.2995207187,661.245
36.3357619252,32.2994990711,660.899
36.3357918405,32.299463556,661.075
36.3357272275,32.2994436215,660.952
36.3356175107,32.2992501733,661.165
36.3354966745,32.2990359595,661.409
36.3353918054,32.2988129824,661.608
36.335279853,32.2986095271,661.869
36.3351761003,32.2984036989,662.011
36.3351521076,32.2981482038,662.257
36.3350394746,32.2979325816,662.745
36.335056363,32.2979219618,662.701
36.3350439301,32.2979074567,662.771
36.3350271072,32.2979173546,662.777
36.3349648055,32.2978191864,663.048
36.3352314994,32.2977430313,662.782
36.3351896935,32.2978624467,662.651
36.3351762413,32.2978676076,662.678
36.3351840614,32.2978783217,662.648
36.3351958849,32.2978736714,662.674
36.3353060654,32.2978677705,662.595
36.3353893918,32.2981191274,662.187
36.3354507338,32.2983092672,662.036
36.3355605491,32.2985501075,661.738
36.3357034945,32.2988099199,661.512
36.3358231334,32.2990132068,661.335
36.3358916708,32.2991730211,661.261
36.3359836298,32.2993788642,661.041
36.3359928433,32.2993991598,660.944
36.3360051016,32.2994183911,661.332
36.3360288387,32.2994684656,661.287
36.3360360553,32.2994801409,660.906
36.3362744041,32.2993775476,661.05
36.3362709639,32.2993647294,661.303
36.3362409214,32.2993156402,661.297
36.3362275954,32.2992985013,660.951
36.3362188084,32.2992817816,661.044
36.3361288646,32.2993193676,661.072
36.336143802,32.299147435,661.217
36.3359964766,32.2989369036,661.397
36.3359015233,32.298707932,661.576
36.3358135908,32.2984979321,661.727
36.3357396253,32.2982780237,661.897
36.3356864819,32.2980820849,662.102
36.3356407865,32.2978925174,662.308
36.3354648473,32.2976963169,662.719
36.335526928,32.2977279061,662.783
36.3355210442,32.2977183648,662.737
36.3354945364,32.2977281331,662.737
36.3354983972,32.2977380712,662.759
36.3354858874,32.2977447295,662.761
36.3355025678,32.2977772303,662.611
36.3355580325,32.2977728021,662.794
36.3355665029,32.2977845744,662.725
36.3356002952,32.2977714497,662.634
36.3355951568,32.2977586737,662.774
36.3356230802,32.2977337894,662.734
36.3356064961,32.297701351,662.77
36.3355467468,32.2976232319,663.001
36.3357157838,32.2975560296,663.141
36.3359062997,32.2974853886,663.265
36.3358291803,32.2977714911,662.496
36.3359512832,32.2980270718,661.941
36.3360107676,32.2982650264,661.769
36.3361323474,32.2985553266,661.586
36.3363485107,32.2989549562,661.447
36.3365150173,32.2992717957,660.968
36.336512369,32.2992586277,661.364
36.3364658888,32.2992017511,661.075
36.3364822964,32.2992096922,661.373
36.3364603429,32.2991707196,661.416
36.3364462228,32.2991452202,661.236
36.3364509847,32.299146485,661.4
36.3364583119,32.2991380156,661.46
36.3367003615,32.2990394098,661.42
36.3367499549,32.2990494698,661.438
36.3367151963,32.2991702381,661.299
36.336731532,32.2991792257,660.931
36.3369166394,32.2991353847,660.884
36.3369079166,32.2991024792,660.937
36.3369034662,32.2990861264,661.293
36.3368894522,32.2990315917,661.334
36.3368945474,32.2990084177,661.055
36.3368509169,32.2989706766,661.133
36.3368465618,32.2989705353,661.411
36.3368398759,32.2989725068,661.388
36.3367673926,32.2988498599,661.311
36.3366710759,32.2986898894,661.408
36.3366481387,32.2986520708,661.34
36.3364224289,32.2987257426,661.323
36.3364351792,32.2987914065,661.486
36.3363395276,32.2988532361,661.38
36.3363168782,32.2988607969,661.439
36.3362895257,32.298853017,661.365
36.3362366787,32.2987434396,661.481
36.3362158405,32.29852503,661.548
36.3364352968,32.2984770407,661.396
36.3363685664,32.2982558956,661.536
36.3361838112,32.298294638,661.689
36.3361322186,32.2979714753,661.98
36.3360630115,32.2977166831,662.395
36.3360154688,32.2974758894,663.057
36.3359796619,32.2972652601,663.689
36.3359329373,32.2970518252,663.968
36.3360958192,32.2970832773,663.511
36.3361788023,32.2972940698,663.066
36.3362565415,32.2974818531,662.511
36.3365160751,32.2973713601,662.145
36.3364460972,32.2972459764,662.5
36.3363631017,32.2970624332,662.832
36.3366517195,32.2969539695,662.545
36.3367283266,32.2971274979,662.219
36.3368131607,32.2973145319,661.933
36.3370789277,32.2972050639,661.79
36.3370053526,32.2970397589,662.054
36.3372941649,32.2969470084,661.854
36.3373636033,32.2971237026,661.614
36.3377131547,32.2969862595,661.431
36.3376548122,32.2968344067,661.551
36.3379933509,32.2966704439,661.395
36.3380771818,32.2968082628,661.212
36.3384017721,32.2967094359,661.119
36.3387321141,32.2966112777,661.219
36.3387706661,32.2967945874,661.088
36.3386286064,32.2968442931,661.079
36.3386322634,32.2968540436,661.036
36.3385869342,32.2968691572,660.924
36.3385798244,32.296860096,661.074
36.3384068967,32.2969181217,660.974
36.3381943084,32.2969903443,661.13
36.3382011488,32.2970025007,661.132
36.338153835,32.2970185518,661.207
36.3381469911,32.2970061158,661.198
36.338079652,32.2970306512,661.352
36.338083122,32.2970398804,661.199
36.3380366886,32.2970550218,661.164
36.3380312678,32.2970460175,661.201
36.3379567604,32.2970713024,661.268
36.3377196014,32.2971519861,661.266
36.3374711307,32.2972357916,661.475
36.3372264722,32.2973188319,661.609
36.3370012627,32.2973957192,661.759
