LONGITUDE,LATITUDE,VOLUME,STATUS,NAME,DISTRICT,BLOCK,NUMBER,HOUSES
36.3320884048,32.2978502066,8,Connected,D05-B08-T06,5,8,6,"D5-B8-H30,D5-B8-H31A,D5-B8-H31B,D5-B8-H32,D5-B8-H33,D5-B8-H34,D5-B8-H36,D5-B8-H37"
36.3327442819,32.2971036285,2,Connected,D05-B10-T12,5,10,12,"D5-B10-H57,D5-B10-H62"
36.3324686752,32.2977378316,2,Connected,D05-B08-T07,5,8,7,"D5-B8-H38A,D5-B8-H38B,D5-B8-H39,D5-B8-H40"
36.332770887,32.2973729954,2,Connected,D05-B08-T08,5,8,8,D5-B8-H41
36.3308955698,32.2987728008,4,Connected,D05-B06-T01,5,6,1,"D5-B5-H1,D5-B5-H2,D5-B5-H3,D5-B5-H4,D5-B5-H5,D5-B5-H7"
36.3310966556,32.2987556194,4,Connected,D05-B06-T02,5,6,2,"D5-B5-H8,D5-B5-H9,D5-B5-H10,D5-B5-H11,D5-B5-H12"
36.3314720016,32.2986195311,8,Connected,D05-B06-T03,5,6,3,"D5-B5-H13A,D5-B5-H13B,D5-B5-H14,D5-B5-H15,D5-B5-H16,D5-B5-H17,D5-B5-H18,D5-B5-H19"
36.3317368845,32.2985114923,8,Connected,D05-B06-T04,5,6,4,"D5-B5-H20,D5-B5-H21,D5-B5-H22,D5-B5-H23,D5-B5-H24,D5-B5-H25,D5-B5-H26,D5-B5-H27"
36.3320381127,32.2983444927,8,Connected,D05-B06-T05,5,6,5,"D5-B5-H28,D5-B5-H29,D5-B5-H30,D5-B5-H31"
36.3321802113,32.2982948754,4,Connected,D05-B06-T06,5,6,6,"D5-B5-H32A,D5-B5-H32B,D5-B5-H33,D5-B5-H35,D5-B5-H36"
36.3324173026,32.2982063574,4,Connected,D05-B06-T07,5,6,7,"D5-B5-H37A,D5-B5-H37B,D5-B5-H38A,D5-B5-H38B"
36.3326264953,32.2981759022,2,Connected,D05-B06-T08,5,6,8,"D5-B5-H39,D5-B5-H40"
36.3308587114,32.2991827696,8,Connected,D05-B04-T01,5,4,1,"D5-B4-H1,D5-B4-H2,D5-B4-H3,D5-B4-H4A,D5-B4-H4B"
36.3312590669,32.2991136631,4,Connected,D05-B04-T02,5,4,2,"D5-B4-H6,D5-B4-H8,D5-B4-H9,D5-B4-H10,D5-B4-H11,D5-B4-H12"
36.3315890146,32.299008846,4,Connected,D05-B04-T03,5,4,3,"D5-B4-H13,D5-B4-H14,D5-B4-H15,D5-B4-H16,D5-B4-H17,D5-B4-H19A,D5-B4-H19B"
36.3320334079,32.2988583985,2,Connected,D05-B04-T04,5,4,4,D5-B4-H19C
36.3320510344,32.2986874389,8,Connected,D05-B04-T05,5,4,5,"D5-B4-H18A,D5-B4-H18B,D5-B4-H19D,D5-B4-H20,D5-B4-H22"
36.3324460592,32.2987085308,4,Connected,D05-B04-T06,5,4,6,"D5-B4-H23A,D5-B4-H23B,D5-B4-H24A,D5-B4-H24B"
36.3326556479,32.2986374021,8,Connected,D05-B04-T07,5,4,7,"D5-B4-H25,D5-B4-H26,D5-B4-H27,D5-B4-H28,D5-B4-H29,D5-B4-H30,D5-B4-H32"
36.3330349952,32.2984840924,4,Connected,D05-B04-T08,5,4,8,"D5-B4-H34,D5-B4-H35,D5-B4-H36"
36.3311295036,32.299514294,8,Connected,D05-B02-T01,5,2,1,"D5-B2-H6,D5-B2-H7,D5-B2-H8,D5-B2-H18,D5-B2-H19,D5-B2-H20"
36.331650769,32.2994755945,8,Connected,D05-B02-T05,5,2,5,"D5-B2-H21,D5-B2-H22,D5-B2-H34A,D5-B2-H34B,D5-B2-H36"
36.3320637855,32.2994893541,8,Connected,D05-B02-T08,5,2,8,"D5-B2-H33,D5-B2-H35,D5-B2-H37,D5-B2-H45,D5-B2-H46,D5-B2-H47A"
36.332296445,32.2998348064,8,Connected,D05-B02-T09,5,2,9,"D5-B2-H51,D5-B2-H52,D5-B2-H53,D5-B2-H54,D5-B2-H55,D5-B2-H59"
36.3325991143,32.2994744964,8,Connected,D05-B02-T13,5,2,13,"D5-B2-H65,D5-B2-H66,D5-B2-H67,D5-B2-H68,D5-B2-H76,D5-B2-H77,D5-B2-H79,D5-B2-H80"
36.3330428526,32.2994852504,8,Connected,D05-B02-T17,5,2,17,"D5-B2-H86,D5-B2-H87,D5-B2-H93,D5-B2-H94"
36.3313799776,32.3000938829,4,Connected,D05-B02-T02,5,2,2,"D5-B2-H1,D5-B2-H2,D5-B2-H10,D5-B2-H11A,D5-B2-H11B"
36.3314150045,32.2999266856,4,Connected,D05-B02-T03,5,2,3,"D5-B2-H5,D5-B2-H16C,D5-B2-H17"
36.3317630295,32.2999547414,4,Connected,D05-B02-T04,5,2,4,"D5-B2-H4,D5-B2-H9,D5-B2-H11A,D5-B2-H12,D5-B2-H13,D5-B2-H15,D5-B2-H16A,D5-B2-H16B"
36.3320619978,32.2999326432,4,Connected,D05-B02-T06,5,2,6,"D5-B2-H28,D5-B2-H29,D5-B2-H39"
36.3320838274,32.29971806,4,Connected,D05-B02-T07,5,2,7,"D5-B2-H30,D5-B2-H31,D5-B2-H32,D5-B2-H40,D5-B2-H41,D5-B2-H42"
36.3321213022,32.2992866374,4,Connected,D05-B02-T10,5,2,10,"D5-B2-H47B,D5-B2-H48,D5-B2-H49,D5-B2-H63,D5-B2-H67A"
36.3322684209,32.2994524335,4,Connected,D05-B02-T11,5,2,11,"D5-B2-H43,D5-B2-H50,D5-B2-H60,D5-B2-H61,D5-B2-H62"
36.3325421538,32.2997876826,4,Connected,D05-B02-T12,5,2,12,"D5-B2-H56,D5-B2-H58,D5-B2-H69A,D5-B2-H69B,D5-B2-H70,D5-B2-H71,D5-B2-H72"
36.3326934725,32.2994839099,4,Connected,D05-B02-T14,5,2,14,"D5-B2-H74,D5-B2-H88,D5-B2-H89,D5-B2-H90"
36.3326419198,32.2990336344,4,Connected,D05-B02-T15,5,2,15,"D5-B2-H81,D5-B2-H82,D5-B2-H83,D5-B2-H84,D5-B2-H85"
36.3328517806,32.2997058528,2,Connected,D05-B02-T16,5,2,16,"D5-B2-H73,D5-B2-H91"
36.3331074033,32.2990841257,4,Connected,D05-B02-T18,5,2,18,"D5-B2-H96,D5-B2-H97,D5-B2-H98,D5-B2-H99"
36.3333640119,32.2994510284,4,Connected,D05-B02-T19,5,2,19,"D5-B2-H92,D5-B2-H95,D5-B2-H100,D5-B2-H101,D5-B2-H102"
36.3376801298,32.2898119494,2,Connected,D07-B01-T02,7,1,2,"D7-B1-H27,D7-B1-H29,"
36.3365522636,32.2902971637,4,Connected,D07-B01-T01,7,1,1,
36.3393232009,32.289271501,8,Connected,D07-B02-T03,7,2,3,"D7-B2-H5,D7-B2-H9,D7-B2-H10,D7-B2-H11,D7-B2-H12,D7-B2-H13"
36.3375270673,32.2893453822,4,Connected,D07-B01-T03,7,1,3,"D7-B1-H22,D7-B1-H23,D7-B1-H24"
36.3378360691,32.2897459002,4,Connected,D07-B01-T04,7,1,4,"D7-B1-H15,D7-B1-H20,"
36.3379219787,32.2892176128,4,Connected,D07-B01-T05,7,1,5,"D7-B1-H8,D7-B1-H9,D7-B1-H10,D7-B1-H16"
36.3382214434,32.2895651015,4,Connected,D07-B01-T06,7,1,6,"D7-B1-H12,D7-B1-H13,D7-B1-H14,D7-B1-H15,D7-B1-H18,D7-B1-H19"
36.3384719919,32.28948359,4,Connected,D07-B01-T07,7,1,7,"D7-B1-H5,D7-B1-H6"
36.3385114915,32.289258739,4,Connected,D07-B01-T08,7,1,8,"D7-B1-H1,D7-B1-H2,D7-B1-H3,"
36.3391435179,32.2893630327,4,Connected,D07-B02-T02,7,2,2,"D7-B2-H1,D7-B2-H2,D7-B2-H3"
36.3388743696,32.2891035639,2,Connected,D07-B02-T01,7,2,1,"D7-B2-H3,D7-B2-H4,D7-B2-H6"
36.3394764484,32.2892206302,8,Connected,D07-B02-T04,7,2,4,"D7-B2-H9,D7-B2-H14,D7-B2-H17,D7-B2-H18,D7-B2-H19,D7-B2-H20,D7-B2-H21"
36.339609956,32.2885835768,8,Connected,D07-B02-T05,7,2,5,"D7-B2-H22,D7-B2-H23,D7-B2-H24,D7-B2-H25,D7-B2-H26,D7-B2-H29,D7-B2-H32"
36.3401896053,32.288910077,4,Connected,D07-B02-T06,7,2,6,"D7-B2-H30,D7-B2-H31,D7-B2-H34,D7-B2-H36,D7-B2-H41"
36.3407308527,32.2885336339,8,Connected,D07-B02-T07,7,2,7,"D7-B2-H43,D7-B2-H46,D7-B2-H47,D7-B2-H48,D7-B2-H49,D7-B2-H50"
36.3412829994,32.2884128248,2,Connected,D07-B02-T08,7,2,8,
36.3413855078,32.2881451106,4,Connected,D07-B02-T09,7,2,9,"D7-B2-H51,D7-B2-H52,D7-B2-H53,D7-B2-H56,D7-B2-H57"
36.3365896881,32.2908276466,4,Connected,D07-B03-T01,7,3,1,"D7-B3-H1,D7-B3-H2,D7-B3-H7"
36.3369346832,32.2905364111,4,Connected,D07-B03-T02,7,3,2,"D7-B3-H4,D7-B3-H5,D7-B3-H6,D7-B3-H8"
36.3372502073,32.2904684855,2,Connected,D07-B03-T03,7,3,3,D7-B3-H10
36.337472768,32.2904088175,4,Connected,D07-B03-T04,7,3,4,"D7-B3-H11,D7-B3-H12,D7-B3-H13,D7-B3-H14,D7-B3-H15"
36.3378029681,32.290283116,4,Connected,D07-B03-T06,7,3,6,"D7-B3-H18,D7-B3-H19,D7-B3-H20"
36.337593233,32.2900717307,2,Connected,D07-B03-T05,7,3,5,"D7-B3-H15,D7-B3-H16,D7-B3-H17"
36.3382105837,32.2901576752,4,Connected,D07-B03-T07,7,3,7,"D7-B3-H20,D7-B3-H21,D7-B3-H22,D7-B3-H24"
36.3384784505,32.2901085428,4,Connected,D07-B03-T08,7,3,8,"D7-B3-H23,D7-B3-H25,D7-B3-H26,D7-B3-H27"
36.3388462662,32.2898531738,8,Connected,D07-B03-T09,7,3,9,"D7-B3-H28,D7-B3-H29,D7-B3-H30,D7-B3-H31,D7-B3-H33"
36.3388064253,32.2897066923,2,Connected,D07-B03-T10,7,3,10,D7-B3-H35
36.3389995258,32.2895888831,4,Connected,D07-B04-T01,7,4,1,"D7-B4-H1,D7-B4-H2,D7-B4-H3"
36.3393306766,32.2894424669,4,Connected,D07-B04-T02,7,4,2,"D7-B4-H4,D7-B4-H5,D7-B4-H6,D7-B4-H7,D7-B4-H8,D7-B4-H9,D7-B4-H10"
36.3395935599,32.2893594756,4,Connected,D07-B04-T03,7,4,3,"D7-B4-H11,D7-B4-H12,D7-B4-H13,D7-B4-H14,D7-B4-H15"
36.3399401793,32.2892595537,4,Connected,D07-B04-T04,7,4,4,"D7-B4-H16,D7-B4-H17,D7-B4-H18,D7-B4-H19,D7-B4-H20,D7-B4-H21"
36.3401838779,32.2891568427,4,Connected,D07-B04-T05,7,4,5,"D7-B4-H22,D7-B4-H23,D7-B4-H24,"
36.3404845877,32.2890861853,8,Connected,D07-B04-T06,7,4,6,"D7-B4-H26,D7-B4-H27,D7-B4-H29,D7-B4-H30,D7-B4-H32,D7-B4-H33,D7-B4-H34,D7-B4-H45"
36.3411329636,32.2888788247,4,Connected,D07-B04-T07,7,4,7,"D7-B4-H37,D7-B4-H38,D7-B4-H39,D7-B4-H40,D7-B4-H46"
36.3368633454,32.2909586429,4,Connected,D07-B05-T01,7,5,1,"D7-B5-H1,D7-B5-H3,D7-B5-H4,"
36.3373098551,32.2908877821,4,Connected,D07-B05-T02,7,5,2,
36.337651753,32.2908908507,4,Connected,D07-B05-T03,7,5,3,"D7-B5-H7,D7-B5-H8,D7-B5-H9,D7-B5-H13,D7-B5-H15"
36.3378038173,32.290812139,4,Connected,D07-B05-T04,7,5,4,"D7-B5-H16,D7-B5-H18,D7-B5-H20,"
36.3379876328,32.2907161817,2,Connected,D07-B05-T05,7,5,5,"D7-B5-H22,D7-B5-H25"
36.338229215,32.2908670566,4,Connected,D07-B05-T06,7,5,6,"D7-B5-H22,D7-B5-H26,D7-B5-H27,D7-B5-H28"
36.3384810035,32.2907638065,4,Connected,D07-B05-T07,7,5,7,"D7-B5-H29,D7-B5-H31,D7-B5-H32,D7-B5-H33,"
36.3386266414,32.2907131217,8,Connected,D07-B05-T08,7,5,8,"D7-B5-H35,D7-B5-H39,D7-B5-H40,"
36.3386673844,32.2902499825,2,Connected,D07-B05-T09,7,5,9,D7-B5-H43
36.339007185,32.2905935212,8,Connected,D07-B05-T10,7,5,10,"D7-B5-H39,D7-B5-H41,D7-B5-H42,D7-B5-H45,D7-B5-H46"
36.3390204937,32.2901589415,2,Connected,D07-B05-T11,7,5,11,"D7-B5-H44,"
36.3395877184,32.2903443169,2,Connected,D07-B06-T01,7,6,1,"D7-B6-H1,D7-B6-H3"
36.3399320957,32.2902842707,4,Connected,D07-B06-T02,7,6,2,"D7-B6-H4,D7-B6-H5,D7-B6-H6,D7-B6-H7,D7-B6-H8"
36.3400850214,32.2902275312,4,Connected,D07-B06-T03,7,6,3,"D7-B6-H6,D7-B6-H9,D7-B6-H11,D7-B6-H21,"
36.3404640333,32.2900786529,8,Connected,D07-B06-T04,7,6,4,"D7-B6-H12,D7-B6-H13,D7-B6-H14,D7-B6-H15,D7-B6-H16,D7-B6-H17,D7-B6-H18,D7-B6-H19,D7-B6-H20,D7-B6-H22"
36.3411077435,32.2898306946,4,Connected,D07-B06-T05,7,6,5,"D7-B6-H26,D7-B6-H29,D7-B6-H30,D7-B6-H31,D7-B6-H32,D7-B6-H43,"
36.3415821649,32.2896870587,4,Connected,D07-B06-T06,7,6,6,"D7-B6-H33,D7-B6-H34,D7-B6-H35,D7-B6-H38,D7-B6-H42,"
36.341904489,32.2896194512,4,Connected,D07-B06-T07,7,6,7,"D7-B6-H45,D7-B6-H46,"
36.3422071819,32.2895498927,8,Connected,D07-B06-T08,7,6,8,"D7-B6-H47,D7-B6-H48,D7-B6-H50,D7-B6-H52,D7-B6-H56,D7-B6-H57,D7-B6-H58"
36.3377319574,32.2916098234,4,Connected,D07-B07-T01,7,7,1,"D7-B7-H3,D7-B7-H4,D7-B7-H5"
36.3376086143,32.2913704096,4,Connected,D07-B07-T02,7,7,2,"D7-B7-H1,D7-B7-H2,D7-B7-H10,D7-B7-H11"
36.33790249,32.2911630834,4,Connected,D07-B07-T03,7,7,3,"D7-B7-H9,D7-B7-H10,D7-B7-H12"
36.3382645154,32.2914421251,8,Connected,D07-B07-T04,7,7,4,"D7-B7-H6,D7-B7-H14,D7-B7-H16,D7-B7-H18,D7-B7-H20,D7-B7-H21,D7-B7-H22,"
36.3385404992,32.2912938432,8,Connected,D07-B07-T05,7,7,5,"D7-B7-H23,D7-B7-H24,D7-B7-H25,D7-B7-H26,D7-B7-H28,D7-B7-H31"
36.3388647082,32.2912125665,8,Connected,D07-B07-T06,7,7,6,"D7-B7-H27,D7-B7-H32,D7-B7-H33,D7-B7-H36,D7-B7-H37,D7-B7-H39,D7-B7-H42"
36.3392209048,32.2911074773,4,Connected,D07-B07-T07,7,7,7,"D7-B7-H41,D7-B7-H46,"
36.3394171517,32.2909962281,4,Connected,D07-B07-T08,7,7,8,"D7-B7-H47,D7-B7-H48"
36.3396993137,32.2909089074,2,Connected,D07-B08-T01,7,8,1,"D7-B8-H1,D7-B8-H2"
36.3399426354,32.2908669641,4,Connected,D07-B08-T02,7,8,2,"D7-B8-H4,D7-B8-H5,D7-B8-H6,D7-B8-H8,D7-B8-H9,"
36.3402057828,32.2904345374,4,Connected,D07-B08-T03,7,8,3,"D7-B8-H11,D7-B8-H12,D7-B8-H13,D7-B8-H14,"
36.3404471725,32.2903425763,4,Connected,D07-B08-T04,7,8,4,"D7-B8-H15,D7-B8-H16,D7-B8-H17,D7-B8-H19,D7-B8-H20,"
36.3409086051,32.2905439551,8,Connected,D07-B08-T05,7,8,5,"D7-B8-H21,D7-B8-H22,D7-B8-H23,D7-B8-H24,D7-B8-H25"
36.3410411756,32.2901392932,4,Connected,D07-B08-T06,7,8,6,"D7-B8-H26,D7-B8-H27,D7-B8-H28,D7-B8-H30,D7-B8-H34,"
36.3411558054,32.2900996418,8,Connected,D07-B08-T07,7,8,7,"D7-B8-H32,D7-B8-H33,D7-B8-H35,D7-B8-H36,D7-B8-H37,"
36.341430228,32.2899908165,8,Connected,D07-B08-T08,7,8,8,"D7-B8-H38,D7-B8-H39,D7-B8-H40,D7-B8-H41,D7-B8-H43,D7-B8-H44,D7-B8-H45"
36.3417891832,32.289945581,4,Connected,D07-B08-T09,7,8,9,"D7-B8-H46,D7-B8-H47,D7-B8-H48"
36.3420254405,32.2898219899,4,Connected,D07-B08-T10,7,8,10,"D7-B8-H49,D7-B8-H50,D7-B8-H51,D7-B8-H52,D7-B8-H53,"
36.3423968562,32.2898678219,8,Connected,D07-B08-T11,7,8,11,"D7-B8-H51,D7-B8-H53,D7-B8-H54,D7-B8-H55,D7-B8-H56,D7-B8-H57"
36.3374181437,32.2924180278,8,Connected,D07-B09-T01,7,9,1,"D7-B9-H1,D7-B9-H2,D7-B9-H3,D7-B9-H4,D7-B9-H5,D7-B9-H6,D7-B9-H14,D7-B9-H16"
36.3376485357,32.2923105355,4,Connected,D07-B09-T02,7,9,2,"D7-B9-H7,D7-B9-H8,D7-B9-H9,D7-B9-H10,D7-B9-H12,D7-B9-H13"
36.3377795812,32.2922814699,2,Connected,D07-B09-T03,7,9,3,"D7-B9-H10,D7-B9-H14,D7-B9-H18"
36.3378918143,32.2920872291,4,Connected,D07-B09-T04,7,9,4,"D7-B9-H17,D7-B9-H19,D7-B9-H21"
36.3378352228,32.2917988746,4,Connected,D07-B09-T05,7,9,5,"D7-B9-H15,D7-B9-H17"
36.3382700113,32.2920759258,4,Connected,D07-B09-T06,7,9,6,"D7-B9-H9,D7-B9-H21,D7-B9-H22,D7-B9-H24"
36.3383788142,32.2919476937,4,Connected,D07-B09-T07,7,9,7,"D7-B9-H23,D7-B9-H25,D7-B9-H26,D7-B9-H29"
36.3388775557,32.2918915056,8,Connected,D07-B09-T08,7,9,8,"D7-B9-H27,D7-B9-H28,D7-B9-H30,D7-B9-H33,D7-B9-H35,D7-B9-H36,D7-B9-H37,D7-B9-H38,D7-B9-H39,D7-B9-H43,D7-B9-H82,"
36.338888194,32.2914549552,2,Connected,D07-B09-T09,7,9,9,"D7-B9-H40,D7-B9-H41"
36.3392764808,32.2917164893,4,Connected,D07-B09-T10,7,9,10,"D7-B9-H38,D7-B9-H42,D7-B9-H43,D7-B9-H44,D7-B9-H45,"
36.33924065,32.2913014324,2,Connected,D07-B09-T11,7,9,11,"D7-B9-H46,D7-B9-H47"
36.3396731021,32.2916031124,8,Connected,D07-B09-T12,7,9,12,"D7-B9-H48,D7-B9-H49,D7-B9-H50,D7-B9-H51"
36.3397432537,32.2914228175,4,Connected,D07-B09-T13,7,9,13,"D7-B9-H52,D7-B9-H53,D7-B9-H54"
36.3399131833,32.2910720028,8,Connected,D07-B10-T01,7,10,1,"D7-B10-H1,D7-B10-H3,D7-B10-H4,D7-B10-H7,D7-B10-H8,D7-B10-H9,"
36.3403898164,32.2913665992,8,Connected,D07-B10-T02,7,10,2,"D7-B10-H10,D7-B10-H11,D7-B10-H12,D7-B10-H17,"
36.3407801071,32.2912338399,8,Connected,D07-B10-T03,7,10,3,"D7-B10-H14,D7-B10-H20,D7-B10-H21,D7-B10-H22,D7-B10-H23,D7-B10-H24,D7-B10-H25,D7-B10-H26"
36.3412499274,32.291093574,8,Connected,D07-B10-T04,7,10,4,"D7-B10-H31,D7-B10-H32,D7-B10-H33,D7-B10-H34,D7-B10-H35,D7-B10-H37,"
36.3412453347,32.2906488661,2,Connected,D07-B10-T05,7,10,5,"D7-B10-H41,D7-B10-H42"
36.3416223597,32.2909948219,8,Connected,D07-B10-T06,7,10,6,"D7-B10-H38,D7-B10-H39,D7-B10-H43,D7-B10-H44,D7-B10-H45"
36.3415604613,32.2905344547,2,Connected,D07-B10-T07,7,10,7,"D7-B10-H46,D7-B10-H47,D7-B10-H48"
36.3419518156,32.2908977368,4,Connected,D07-B10-T08,7,10,8,"D7-B10-H50,D7-B10-H51,D7-B10-H52,D7-B10-H53,"
36.3421074451,32.2908437209,8,Connected,D07-B10-T09,7,10,9,"D7-B10-H55,D7-B10-H56,D7-B10-H57,D7-B10-H58,D7-B10-H60,D7-B10-H62,D7-B10-H63,D7-B10-H64,"
36.3423955339,32.2907576839,4,Connected,D07-B10-T10,7,10,10,"D7-B10-H64,D7-B10-H65,D7-B10-H66,D7-B10-H70"
36.3425206275,32.2906749889,8,Connected,D07-B10-T11,7,10,11,"D7-B10-H67,D7-B10-H68,D7-B10-H69,D7-B10-H72,D7-B10-H74"
36.3378435192,32.2925174354,8,Connected,D07-B11-T02,7,11,2,"D7-B11-H5,D7-B11-H6,D7-B11-H7,D7-B11-H8,D7-B11-H10"
36.3376232433,32.292575832,4,Connected,D07-B11-T01,7,11,1,"D7-B11-H1,D7-B11-H3,D7-B11-H4,"
36.3382028728,32.2927726004,2,Connected,D07-B11-T03,7,11,3,D7-B11-H9
36.3384392609,32.2926348623,8,Connected,D07-B11-T04,7,11,4,"D7-B11-H11,D7-B11-H12,D7-B11-H13,D7-B11-H14,D7-B11-H15"
36.3386284277,32.2925761344,4,Connected,D07-B11-T05,7,11,5,"D7-B11-H18,D7-B11-H19,D7-B11-H21"
36.3389495077,32.2924226569,4,Connected,D07-B11-T06,7,11,6,"D7-B11-H24,D7-B11-H25,D7-B11-H28,"
36.3388626607,32.2920734018,2,Connected,D07-B11-T07,7,11,7,D7-B11-H26
36.3391590677,32.2924052657,4,Connected,D07-B11-T08,7,11,8,"D7-B11-H27,D7-B11-H29,D7-B11-H32"
36.339295862,32.2923429463,4,Connected,D07-B11-T09,7,11,9,"D7-B11-H30,D7-B11-H31,D7-B11-H32,D7-B11-H34"
36.3394998929,32.2923074343,2,Connected,D07-B11-T10,7,11,10,"D7-B11-H35,"
36.3395156028,32.2921614346,4,Connected,D07-B11-T11,7,11,11,"D7-B11-H36,D7-B11-H37,D7-B11-H39,D7-B11-H40"
36.3398568867,32.2921783177,4,Connected,D07-B11-T12,7,11,12,"D7-B11-H41,D7-B11-H43"
36.3398511445,32.2917564453,4,Connected,D07-B11-T13,7,11,13,"D7-B11-H38,D7-B11-H44,D7-B11-H45,D7-B11-H46"
36.3402612721,32.2916344839,8,Connected,D07-B12-T01,7,12,1,"D7-B12-H1,D7-B12-H2,D7-B12-H3,D7-B12-H4,D7-B12-H5"
36.3404440007,32.2915322836,8,Connected,D07-B12-T02,7,12,2,"D7-B12-H6,D7-B12-H8,D7-B12-H9,D7-B12-H10,D7-B12-H11,D7-B12-H12,D7-B12-H14,D7-B12-H15"
36.3406076467,32.2915490324,4,Connected,D07-B12-T03,7,12,3,"D7-B12-H13,D7-B12-H14,D7-B12-H16,D7-B12-H17,D7-B12-H19,D7-B12-H21"
36.3408263754,32.2914672857,4,Connected,D07-B12-T04,7,12,4,"D7-B12-H22,D7-B12-H23,D7-B12-H24,D7-B12-H25,D7-B12-H26,D7-B12-H27"
36.3411990451,32.2917412748,4,Connected,D07-B12-T05,7,12,5,"D7-B12-H29,D7-B12-H30,D7-B12-H31,D7-B12-H32,D7-B12-H33,D7-B12-H35,D7-B12-H38,D7-B12-H41"
36.3412619001,32.2913493476,4,Connected,D07-B12-T06,7,12,6,"D7-B12-H38,D7-B12-H40,D7-B12-H42"
36.3416736409,32.2915063661,8,Connected,D07-B12-T07,7,12,7,"D7-B12-H41,D7-B12-H42,D7-B12-H43,D7-B12-H45,D7-B12-H47,D7-B12-H49,D7-B12-H51,D7-B12-H55"
36.3419869846,32.2910806883,8,Connected,D07-B12-T08,7,12,8,"D7-B12-H56,D7-B12-H58,D7-B12-H61,D7-B12-H62,D7-B12-H64,D7-B12-H66,"
36.3424498705,32.290971363,8,Connected,D07-B12-T09,7,12,9,"D7-B12-H20,D7-B12-H69,D7-B12-H71,D7-B12-H72,D7-B12-H73,D7-B12-H74,D7-B12-H75,D7-B12-H76,D7-B12-H81"
36.3377460445,32.2930601088,2,Connected,D07-B13-T01,7,13,1,D7-B13-H1
36.3379945743,32.2934888593,4,Connected,D07-B13-T02,7,13,2,"D7-B13-H1,D7-B13-H2,D7-B13-H3"
36.3379698384,32.2930128629,2,Connected,D07-B13-T03,7,13,3,D7-B13-H6
36.3381981752,32.2933495147,4,Connected,D07-B13-T04,7,13,4,"D7-B13-H5,D7-B13-H8,D7-B13-H9,"
36.3384113946,32.2933226502,4,Connected,D07-B13-T05,7,13,5,"D7-B13-H10,D7-B13-H11,D7-B13-H12,D7-B13-H13,"
36.3386235437,32.2930281831,8,Connected,D07-B13-T06,7,13,6,"D7-B13-H15,D7-B13-H18,D7-B13-H19,"
36.3388704148,32.2931103006,8,Connected,D07-B13-T07,7,13,7,"D7-B13-H20,D7-B13-H21,D7-B13-H22,D7-B13-H23,D7-B13-H25,D7-B13-H27,D7-B13-H28"
36.3390868618,32.2930554,8,Connected,D07-B13-T08,7,13,8,"D7-B13-H24,D7-B13-H29,D7-B13-H30,D7-B13-H31,D7-B13-H32"
36.33932235,32.2929727994,4,Connected,D07-B13-T09,7,13,9,"D7-B13-H34,D7-B13-H35"
36.3394522126,32.292961775,8,Connected,D07-B13-T10,7,13,10,"D7-B13-H36,D7-B13-H39,D7-B13-H40,D7-B13-H41,D7-B13-H48"
36.3396332422,32.2928903402,8,Connected,D07-B13-T11,7,13,11,"D7-B13-H42,D7-B13-H43,D7-B13-H44,D7-B13-H45,D7-B13-H46,D7-B13-H47,D7-B13-H52,"
36.3397055802,32.2924075123,2,Connected,D07-B13-T12,7,13,12,D7-B13-H49
36.3401305539,32.2922189262,2,Connected,D07-B13-T14,7,13,14,"D7-B13-H61,D7-B13-H62"
36.3402119508,32.2924224758,8,Connected,D07-B13-T15,7,13,15,"D7-B13-H57,D7-B13-H58,D7-B13-H60"
36.340742102,32.2925420005,4,Connected,D07-B14-T01,7,14,1,"D7-B14-H3,D7-B14-H4"
36.34081578,32.2920556067,8,Connected,D07-B14-T02,7,14,2,"D7-B14-H1,D7-B14-H2,D7-B14-H5,D7-B14-H6,D7-B14-H7,D7-B14-H9,D7-B14-H12,"
36.3412755871,32.2923621367,8,Connected,D07-B14-T03,7,14,3,"D7-B14-H11,D7-B14-H12,D7-B14-H13,D7-B14-H14,D7-B14-H15,D7-B14-H16,D7-B14-H29"
36.3412341532,32.2919553787,2,Connected,D07-B14-T04,7,14,4,"D7-B14-H18,D7-B14-H19"
36.3416084689,32.29226494,8,Connected,D07-B14-T05,7,14,5,"D7-B14-H19,D7-B14-H21,D7-B14-H22,D7-B14-H23,D7-B14-H24,D7-B14-H25,D7-B14-H26,D7-B14-H27"
36.341858819,32.2921478187,8,Connected,D07-B14-T06,7,14,6,"D7-B14-H28,D7-B14-H29,D7-B14-H30,D7-B14-H32,D7-B14-H33,D7-B14-H34,D7-B14-H35"
36.342113277,32.2920741409,4,Connected,D07-B14-T07,7,14,7,"D7-B14-H34,D7-B14-H35,D7-B14-H36,D7-B14-H37,D7-B14-H39,D7-B14-H40,D7-B14-H45,D7-B14-H50,"
36.3424059785,32.2919622722,8,Connected,D07-B14-T08,7,14,8,"D7-B14-H43,D7-B14-H44,D7-B14-H46,D7-B14-H50,D7-B14-H51,D7-B14-H52,D7-B14-H54,D7-B14-H56,D7-B14-H57"
36.3428489075,32.2918283655,4,Connected,D07-B14-T09,7,14,9,"D7-B14-H53,D7-B14-H55,D7-B14-H56,D7-B14-H58,"
36.3431633052,32.2917187851,4,Connected,D07-B14-T10,7,14,10,"D7-B14-H60,D7-B14-H61,D7-B14-H62,"
