longitude,latitude,septic_id,septic_id_short,septic_district,septic_block,septic_number,septic_capacity,septic_ventilation_1,septic_ventilation_2,steel_id,steel_id_short,steel_type,steel_district,steel_number,steel_capacity,house_count,house_ids
36.326022,32.299143,D03-B10-T02,D3-B10-T2,3,10,2,4,120,,NST-03-13,NST-3-13,NST,3,13,25,4,"D03-B10-H006,D03-B10-H007,D03-B10-H010,D03-B10-H013"
36.326205,32.298979,D03-B10-T03,D3-B10-T3,3,10,3,8,120,,NST-03-13,NST-3-13,NST,3,13,25,8,"D03-B10-H014,D03-B10-H015,D03-B10-H016,D03-B10-H017,D03-B10-H018,D03-B10-H019,D03-B10-H020,D03-B10-H021"
36.326613,32.298905,D03-B10-T04,D3-B10-T4,3,10,4,2,120,,OST-03-18,OST-3-18,OST,3,18,,1,D03-B10-H022
36.326786,32.298580,D03-B10-T05,D3-B10-T5,3,10,5,4,120,,OST-03-18,OST-3-18,OST,3,18,,4,"D03-B10-H023,D03-B10-H024,D03-B10-H029,D03-B10-H030"
36.327108,32.298748,D03-B10-T06,D3-B10-T6,3,10,6,4,120,,OST-03-18,OST-3-18,OST,3,18,,2,"D03-B10-H026,D03-B10-H032"
36.320968,32.300000,D03-B11-T01,D3-B11-T1,3,11,1,8,120,,,,,,,,5,"D03-B11-H113,D03-B11-H114,D03-B11-H115,D03-B11-H116,D03-B11-H117"
36.320992,32.299907,D03-B11-T02,D3-B11-T2,3,11,2,4,120,,,,,,,,2,"D03-B11-H105,D03-B11-H110"
36.320993,32.299763,D03-B11-T03,D3-B11-T3,3,11,3,4,120,,,,,,,,4,"D03-B11-H107,D03-B11-H108,D03-B11-H109,D03-B11-H118"
36.321127,32.300125,D03-B11-T04,D3-B11-T4,3,11,4,4,120,,,,,,,,4,"D03-B11-H103,D03-B11-H104,D03-B11-H111,D03-B11-H112"
36.321250,32.300295,D03-B11-T05,D3-B11-T5,3,11,5,2,120,,,,,,,,1,D03-B11-H102
36.321299,32.300261,D03-B11-T06,D3-B11-T6,3,11,6,2,120,,,,,,,,1,D03-B11-H101
36.321302,32.299644,D03-B11-T07,D3-B11-T7,3,11,7,4,120,,,,,,,,2,"D03-B11-H082,D03-B11-H094"
36.321364,32.300265,D03-B11-T08,D3-B11-T8,3,11,8,2,120,,,,,,,,2,"D03-B11-H099-1,D03-B11-H100"
36.321392,32.299705,D03-B11-T09,D3-B11-T9,3,11,9,8,120,,,,,,,,7,"D03-B11-H090,D03-B11-H091,D03-B11-H092,D03-B11-H093,D03-B11-H096,D03-B11-H097,D03-B11-H106"
36.321440,32.300095,D03-B11-T10,D3-B11-T10,3,11,10,4,160,,,,,,,,4,"D03-B11-H088,D03-B11-H089,D03-B11-H089-1,D03-B11-H099"
36.321683,32.299667,D03-B11-T11,D3-B11-T11,3,11,11,8,160,,,,,,,,6,"D03-B11-H076,D03-B11-H077,D03-B11-H083,D03-B11-H084,D03-B11-H085,D03-B11-H095"
36.321726,32.299529,D03-B11-T12,D3-B11-T12,3,11,12,2,120,,,,,,,,1,D03-B11-H075
36.321799,32.300011,D03-B11-T13,D3-B11-T13,3,11,13,8,160,,,,,,,,6,"D03-B11-H078,D03-B11-H079,D03-B11-H080,D03-B11-H081,D03-B11-H086,D03-B11-H087"
36.321947,32.299767,D03-B11-T14,D3-B11-T14,3,11,14,2,120,,,,,,,,1,D03-B11-H072
36.322031,32.299625,D03-B11-T15,D3-B11-T15,3,11,15,4,120,,,,,,,,4,"D03-B11-H067,D03-B11-H068,D03-B11-H073,D03-B11-H074"
36.322117,32.299500,D03-B11-T16,D3-B11-T16,3,11,16,2,120,,,,,,,,2,"D03-B11-H065,D03-B11-H066"
36.322150,32.299930,D03-B11-T17,D3-B11-T17,3,11,17,4,120,,,,,,,,3,"D03-B11-H069,D03-B11-H070,D03-B11-H071"
36.322380,32.299747,D03-B11-T18,D3-B11-T18,3,11,18,4,120,,,,,,,,4,"D03-B11-H001-60,D03-B11-H062,D03-B11-H063,D03-B11-H064"
36.322399,32.299418,D03-B11-T19,D3-B11-T19,3,11,19,4,160,,,,,,,,1,D03-B11-H059
36.322492,32.299708,D03-B11-T20,D3-B11-T20,3,11,20,8,160,,,,,,,,6,"D03-B11-H053,D03-B11-H054,D03-B11-H058,D03-B11-H060,D03-B11-H061,D03-B11-H062"
36.322722,32.299335,D03-B11-T21,D3-B11-T21,3,11,21,4,120,,OST-03-05,OST-3-5,OST,3,5,,3,"D03-B11-H049,D03-B11-H050,D03-B11-H051"
36.322726,32.299757,D03-B11-T22,D3-B11-T22,3,11,22,2,120,,OST-03-05,OST-3-5,OST,3,5,,1,D03-B11-H055
36.322803,32.299261,D03-B11-T23,D3-B11-T23,3,11,23,4,120,,OST-03-05,OST-3-5,OST,3,5,,2,"D03-B11-H042,D03-B11-H052"
36.322892,32.299630,D03-B11-T24,D3-B11-T24,3,11,24,2,120,,OST-03-05,OST-3-5,OST,3,5,,1,D03-B11-H048
36.322924,32.299635,D03-B11-T25,D3-B11-T25,3,11,25,8,120,,,,,,,,4,"D03-B11-H044,D03-B11-H045,D03-B11-H046,D03-B11-H047"
36.323118,32.299152,D03-B11-T26,D3-B11-T26,3,11,26,4,120,,OST-03-05,OST-3-5,OST,3,5,,6,"D03-B11-H033,D03-B11-H034,D03-B11-H038,D03-B11-H040,D03-B11-H041,D03-B11-H043"
36.323347,32.299117,D03-B11-T27,D3-B11-T27,3,11,27,4,120,,OST-03-05,OST-3-5,OST,3,5,,1,D03-B11-H035
36.323446,32.299427,D03-B11-T28,D3-B11-T28,3,11,28,4,160,,,,,,,,4,"D03-B11-H026,D03-B11-H027,D03-B11-H036,D03-B11-H037"
36.323573,32.299086,D03-B11-T29,D3-B11-T29,3,11,29,4,160,,OST-03-05,OST-3-5,OST,3,5,,6,"D03-B11-H025,D03-B11-H028,D03-B11-H029,D03-B11-H030,D03-B11-H031,D03-B11-H032"
36.323833,32.298970,D03-B11-T30,D3-B11-T30,3,11,30,4,120,,OST-03-05,OST-3-5,OST,3,5,,4,"D03-B11-H021,D03-B11-H022,D03-B11-H023,D03-B11-H024"
36.324197,32.298882,D03-B11-T31,D3-B11-T31,3,11,31,4,120,,OST-03-05,OST-3-5,OST,3,5,,6,"D03-B11-H007,D03-B11-H013,D03-B11-H014,D03-B11-H015,D03-B11-H015-1,D03-B11-H016"
36.324359,32.299256,D03-B11-T32,D3-B11-T32,3,11,32,8,120,,,,,,,,5,"D03-B11-H011,D03-B11-H012,D03-B11-H017,D03-B11-H018,D03-B11-H019"
36.324645,32.299227,D03-B11-T33,D3-B11-T33,3,11,33,4,120,,,,,,,,4,"D03-B11-H001,D03-B11-H002,D03-B11-H003,D03-B11-H010"
36.324723,32.298921,D03-B11-T34,D3-B11-T34,3,11,34,4,120,,,,,,,,4,"D03-B11-H004,D03-B11-H006,D03-B11-H008,D03-B11-H009"
36.324923,32.298402,D03-B12-T01,D3-B12-T1,3,12,1,2,120,,NST-03-13,NST-3-13,NST,3,13,25,1,D03-B12-H008
36.325097,32.299057,D03-B12-T02,D3-B12-T2,3,12,2,2,120,,,,,,,,1,D03-B12-H001
36.325091,32.298605,D03-B12-T03,D3-B12-T3,3,12,3,8,120,,NST-03-13,NST-3-13,NST,3,13,25,5,"D03-B12-H006,D03-B12-H007,D03-B12-H009,D03-B12-H010,D03-B12-H015"
36.325140,32.298988,D03-B12-T04,D3-B12-T4,3,12,4,8,120,,,,,,,,6,"D03-B12-H002,D03-B12-H003,D03-B12-H004,D03-B12-H011,D03-B12-H012,D03-B12-H013"
36.325205,32.298189,D03-B12-T05,D3-B12-T5,3,12,5,4,120,,NST-03-13,NST-3-13,NST,3,13,25,2,"D03-B12-H017,D03-B12-H018"
36.325362,32.298374,D03-B12-T06,D3-B12-T6,3,12,6,2,120,,NST-03-13,NST-3-13,NST,3,13,25,1,D03-B12-H019
36.325521,32.298154,D03-B12-T07,D3-B12-T7,3,12,7,2,120,,NST-03-13,NST-3-13,NST,3,13,25,1,D03-B12-H031
36.325582,32.298501,D03-B12-T08,D3-B12-T8,3,12,8,2,120,,NST-03-13,NST-3-13,NST,3,13,25,1,D03-B12-H028
36.325688,32.298059,D03-B12-T09,D3-B12-T9,3,12,9,2,120,,NST-03-13,NST-3-13,NST,3,13,25,1,D03-B12-H038
36.325712,32.298371,D03-B12-T10,D3-B12-T10,3,12,10,4,120,,NST-03-13,NST-3-13,NST,3,13,25,5,"D03-B12-H032,D03-B12-H034,D03-B12-H041,D03-B12-H042,D03-B12-H043"
36.325799,32.298745,D03-B12-T11,D3-B12-T11,3,12,11,4,160,,,,,,,,4,"D03-B12-H024,D03-B12-H025,D03-B12-H026,D03-B12-H035"
36.325902,32.297921,D03-B12-T12,D3-B12-T12,3,12,12,4,120,,,,,,,,3,"D03-B12-H039,D03-B12-H050,D03-B12-H051"
36.326013,32.298550,D03-B12-T13,D3-B12-T13,3,12,13,4,120,,NST-03-13,NST-3-13,NST,3,13,25,2,"D03-B12-H037,D03-B12-H044"
36.326157,32.298185,D03-B12-T14,D3-B12-T14,3,12,14,4,120,,NST-03-13,NST-3-13,NST,3,13,25,5,"D03-B12-H046,D03-B12-H047,D03-B12-H048,D03-B12-H052,D03-B12-H053"
36.326292,32.298303,D03-B12-T15,D3-B12-T15,3,12,15,4,120,,NST-03-13,NST-3-13,NST,3,13,25,3,"D03-B12-H055,D03-B12-H056,D03-B12-H062"
36.326421,32.298006,D03-B12-T16,D3-B12-T16,3,12,16,4,160,,NST-03-13,NST-3-13,NST,3,13,25,2,"D03-B12-H058,D03-B12-H067"
36.326547,32.297713,D03-B12-T17,D3-B12-T17,3,12,17,4,120,,NST-03-13,NST-3-13,NST,3,13,25,3,"D03-B12-H068,D03-B12-H076,D03-B12-H077"
36.326640,32.298355,D03-B12-T18,D3-B12-T18,3,12,18,4,120,,NST-03-13,NST-3-13,NST,3,13,25,2,"D03-B12-H063,D03-B12-H064"
36.326647,32.298160,D03-B12-T19,D3-B12-T19,3,12,19,4,120,,,,,,,,4,"D03-B12-H060,D03-B12-H061,D03-B12-H066,D03-B12-H069"
36.326869,32.297980,D03-B12-T20,D3-B12-T20,3,12,20,2,120,,NST-03-13,NST-3-13,NST,3,13,25,1,D03-B12-H074
36.326901,32.298296,D03-B12-T21,D3-B12-T21,3,12,21,4,120,,NST-03-13,NST-3-13,NST,3,13,25,2,"D03-B12-H072,D03-B12-H073"
36.327002,32.297485,D03-B12-T22,D3-B12-T22,3,12,22,4,120,,,,,,,,3,"D03-B12-H079,D03-B14-H026,D03-B14-H027"
36.320584,32.299045,D03-B13-T01,D3-B13-T1,3,13,1,4,120,,,,,,,,3,"D03-B13-H081,D03-B13-H082,D03-B13-H083"
36.320697,32.299457,D03-B13-T02,D3-B13-T2,3,13,2,2,120,,,,,,,,1,D03-B13-H079
36.320781,32.299738,D03-B13-T03,D3-B13-T3,3,13,3,4,120,,,,,,,,5,"D03-B13-H075,D03-B13-H076,D03-B13-H077,D03-B13-H078,D03-B13-H080"
36.322733,32.299049,D03-B13-T04,D3-B13-T4,3,13,4,4,120,,NST-04-01,NST-4-1,NST,4,1,25,3,"D03-B13-H071,D03-B13-H073,D03-B13-H074"
36.322734,32.298605,D03-B13-T05,D3-B13-T5,3,13,5,4,120,,,,,,,,5,"D03-B13-H066,D03-B13-H067,D03-B13-H068,D03-B13-H069,D03-B13-H070"
36.322853,32.298474,D03-B13-T06,D3-B13-T6,3,13,6,4,120,,,,,,,,3,"D03-B13-H063,D03-B13-H064,D03-B13-H065"
36.322901,32.298827,D03-B13-T07,D3-B13-T7,3,13,7,4,120,,NST-04-01,NST-4-1,NST,4,1,25,4,"D03-B13-H060,D03-B13-H061,D03-B13-H062,D03-B13-H072"
36.323197,32.299030,D03-B13-T08,D3-B13-T8,3,13,8,2,120,,NST-04-01,NST-4-1,NST,4,1,25,1,D03-B13-H059
36.323241,32.298599,D03-B13-T09,D3-B13-T9,3,13,9,4,120,,,,,,,,4,"D03-B13-H035,D03-B13-H044,D03-B13-H054,D03-B13-H055"
36.323238,32.298317,D03-B13-T10,D3-B13-T10,3,13,10,4,160,,NST-04-01,NST-4-1,NST,4,1,25,5,"D03-B13-H041,D03-B13-H042,D03-B13-H043,D03-B13-H052,D03-B13-H053"
36.323252,32.298703,D03-B13-T11,D3-B13-T11,3,13,11,4,120,,,,,,,,3,"D03-B13-H045,D03-B13-H051,D03-B13-H057"
36.323441,32.298825,D03-B13-T12,D3-B13-T12,3,13,12,4,120,,NST-04-01,NST-4-1,NST,4,1,25,5,"D03-B13-H046,D03-B13-H047,D03-B13-H048,D03-B13-H049,D03-B13-H058"
36.323567,32.298236,D03-B13-T13,D3-B13-T13,3,13,13,4,160,,,,,,,,6,"D03-B13-H024,D03-B13-H036,D03-B13-H038,D03-B13-H039,D03-B13-H040,D03-B13-H040-1"
36.323585,32.298594,D03-B13-T14,D3-B13-T14,3,13,14,2,120,,NST-04-01,NST-4-1,NST,4,1,25,1,D03-B13-H034
36.323785,32.298451,D03-B13-T15,D3-B13-T15,3,13,15,4,160,,,,,,,,3,"D03-B13-H024,D03-B13-H025,D03-B13-H037"
36.323871,32.298856,D03-B13-T16,D3-B13-T16,3,13,16,4,120,,NST-04-01,NST-4-1,NST,4,1,25,6,"D03-B13-H027,D03-B13-H028,D03-B13-H029,D03-B13-H030,D03-B13-H031,D03-B13-H032"
36.324005,32.298608,D03-B13-T17,D3-B13-T17,3,13,17,4,120,,,,,,,,4,"D03-B13-H019,D03-B13-H020,D03-B13-H026,D03-B13-H033"
36.324024,32.298326,D03-B13-T18,D3-B13-T18,3,13,18,2,120,,NST-04-01,NST-4-1,NST,4,1,25,1,D03-B13-H022
36.324038,32.298102,D03-B13-T19,D3-B13-T19,3,13,19,4,120,,NST-04-01,NST-4-1,NST,4,1,25,3,"D03-B13-H007,D03-B13-H010,D03-B13-H023"
36.324268,32.298565,D03-B13-T20,D3-B13-T20,3,13,20,8,120,,,,,,,,8,"D03-B13-H011,D03-B13-H012,D03-B13-H013,D03-B13-H015,D03-B13-H016,D03-B13-H017,D03-B13-H018,D03-B13-H021"
36.324358,32.298047,D03-B13-T21,D3-B13-T21,3,13,21,8,120,,,,,,,,5,"D03-B13-H004,D03-B13-H005,D03-B13-H006,D03-B13-H008,D03-B13-H009"
36.324558,32.298367,D03-B13-T22,D3-B13-T22,3,13,22,4,120,,NST-04-01,NST-4-1,NST,4,1,25,3,"D03-B13-H001,D03-B13-H002,D03-B13-H003"
36.324692,32.298146,D03-B14-T01,D3-B14-T1,3,14,1,4,120,,NST-03-13,NST-3-13,NST,3,13,25,5,"D03-B14-H001,D03-B14-H002,D03-B14-H003,D03-B14-H004,D03-B14-H005"
36.324967,32.297919,D03-B14-T02,D3-B14-T2,3,14,2,2,120,,NST-03-13,NST-3-13,NST,3,13,25,1,D03-B14-H007
36.325311,32.298045,D03-B14-T03,D3-B14-T3,3,14,3,4,120,,NST-03-13,NST-3-13,NST,3,13,25,2,"D03-B14-H008,D03-B14-H009"
36.325494,32.297948,D03-B14-T04,D3-B14-T4,3,14,4,4,120,,NST-03-13,NST-3-13,NST,3,13,25,4,"D03-B14-H010,D03-B14-H011,D03-B14-H013,D03-B14-H014"
36.325991,32.297770,D03-B14-T05,D3-B14-T5,3,14,5,4,120,,OST-04-15,OST-4-15,OST,4,15,,3,"D03-B14-H017,D03-B14-H020,D03-B14-H021"
36.326377,32.297591,D03-B14-T06,D3-B14-T6,3,14,6,4,120,,OST-04-15,OST-4-15,OST,4,15,,2,"D03-B14-H023,D03-B14-H025"
36.322345,32.298307,D04-B01-T01,D4-B1-T1,4,1,1,4,160,,OST-04-06,OST-4-6,OST,4,6,,5,"D04-B01-H037,D04-B01-H038,D04-B01-H039,D04-B01-H040,D04-B01-H041"
36.322441,32.298068,D04-B01-T02,D4-B1-T2,4,1,2,2,120,,NST-04-03,NST-4-3,NST,4,3,25,2,"D04-B01-H036,D04-B01-H037"
36.322634,32.298046,D04-B01-T03,D4-B1-T3,4,1,3,4,160,,NST-04-03,NST-4-3,NST,4,3,25,3,"D04-B01-H028,D04-B01-H029,D04-B01-H035"
36.322723,32.298369,D04-B01-T04,D4-B1-T4,4,1,4,8,160,,,,,,,,7,"D04-B01-H026,D04-B01-H027,D04-B01-H030,D04-B01-H031,D04-B01-H032,D04-B01-H033,D04-B01-H034"
36.322992,32.297941,D04-B01-T05,D4-B1-T5,4,1,5,4,160,,NST-04-03,NST-4-3,NST,4,3,25,5,"D04-B01-H020,D04-B01-H021,D04-B01-H022,D04-B01-H023,D04-B01-H024"
36.323113,32.298247,D04-B01-T06,D4-B1-T6,4,1,6,4,160,,OST-04-06,OST-4-6,OST,4,6,,4,"D04-B01-H017,D04-B01-H019,D04-B01-H024,D04-B01-H025"
36.323384,32.297993,D04-B01-T07,D4-B1-T7,4,1,7,4,160,,,,,,,,5,"D04-B01-H014,D04-B01-H015,D04-B01-H016,D04-B01-H017,D04-B01-H018?"
36.323529,32.297768,D04-B01-T08,D4-B1-T8,4,1,8,4,160,,OST-04-06,OST-4-6,OST,4,6,,3,"D04-B01-H011,D04-B01-H012,D04-B01-H013"
36.323579,32.298100,D04-B01-T09,D4-B1-T9,4,1,9,4,160,,OST-04-06,OST-4-6,OST,4,6,,2,"D04-B01-H010,D04-B01-H011"
36.323845,32.298018,D04-B01-T10,D4-B1-T10,4,1,10,4,160,,OST-04-06,OST-4-6,OST,4,6,,3,"D04-B01-H007,D04-B01-H008,D04-B01-H009"
36.323958,32.297638,D04-B01-T11,D4-B1-T11,4,1,11,8,160,,OST-04-06,OST-4-6,OST,4,6,,6,"D04-B01-H001,D04-B01-H002,D04-B01-H003,D04-B01-H004,D04-B01-H005,D04-B01-H006"
36.324632,32.297556,D04-B02-T01,D4-B2-T1,4,2,1,4,160,,,,,,,,5,"D04-B02-H001,D04-B02-H002,D04-B02-H003,D04-B02-H004,D04-B02-H005"
36.324667,32.297862,D04-B02-T02,D4-B2-T2,4,2,2,4,160,,NST-03-13,NST-3-13,NST,3,13,25,2,"D04-B02-H006,D04-B02-H007"
36.325003,32.297420,D04-B02-T03,D4-B2-T3,4,2,3,4,160,,,,,,,,4,"D04-B02-H009,D04-B02-H010,D04-B02-H011,D04-B02-H012"
36.325021,32.297729,D04-B02-T04,D4-B2-T4,4,2,4,2,120,,NST-03-13,NST-3-13,NST,3,13,25,1,D04-B02-H008
36.325352,32.297581,D04-B02-T05,D4-B2-T5,4,2,5,8,160,,,,,,,,6,"D04-B02-H013,D04-B02-H015,D04-B02-H016,D04-B02-H017,D04-B02-H018,D04-B02-H019"
36.325640,32.297379,D04-B02-T06,D4-B2-T6,4,2,6,8,160,,OST-04-15,OST-4-15,OST,4,15,,7,"D04-B02-H020,D04-B02-H021,D04-B02-H024,D04-B02-H025,D04-B02-H026,D04-B02-H027,D04-B02-H028"
36.325833,32.297048,D04-B02-T07,D4-B2-T7,4,2,7,4,160,,,,,,,,3,"D04-B02-H030,D04-B02-H034,D04-B02-H035"
36.326014,32.297393,D04-B02-T08,D4-B2-T8,4,2,8,4,160,,OST-04-15,OST-4-15,OST,4,15,,3,"D04-B02-H031,D04-B02-H032,D04-B02-H033"
36.326176,32.297259,D04-B02-T09,D4-B2-T9,4,2,9,4,160,,OST-04-15,OST-4-15,OST,4,15,,3,"D04-B02-H038,D04-B02-H039,D04-B02-H040"
36.326215,32.296969,D04-B02-T10,D4-B2-T10,4,2,10,4,160,,OST-04-15,OST-4-15,OST,4,15,,2,"D04-B02-H036,D04-B02-H037"
36.326467,32.296814,D04-B02-T11,D4-B2-T11,4,2,11,2,120,,,,,,,,1,D04-B02-H044
36.326524,32.297016,D04-B02-T12,D4-B2-T12,4,2,12,4,160,,OST-04-15,OST-4-15,OST,4,15,,3,"D04-B02-H041,D04-B02-H042,D04-B02-H045"
36.326816,32.296790,D04-B02-T13,D4-B2-T13,4,2,13,4,160,,,,,,,,4,"D04-B02-H046,D04-B02-H047,D04-B02-H048,D04-B02-H049"
36.320788,32.298695,D04-B03-T01,D4-B3-T1,4,3,1,4,160,,,,,,,,2,"D04-B03-H082,D04-B03-H083"
36.321116,32.298578,D04-B03-T02,D4-B3-T2,4,3,2,4,160,,,,,,,,4,"D04-B03-H075,D04-B03-H076,D04-B03-H077,D04-B03-H081"
36.321133,32.297991,D04-B03-T03,D4-B3-T3,4,3,3,4,160,,OST-04-02,OST-4-2,OST,4,2,,4,"D04-B03-H080,D04-B05-H048,D04-B05-H049,D04-B05-H050"
36.321161,32.298153,D04-B03-T04,D4-B3-T4,4,3,4,4,,,NST-04-03,NST-4-3,NST,4,3,25,2,"D04-B03-H078,D04-B03-H079"
36.321260,32.297895,D04-B03-T05,D4-B3-T5,4,3,5,8,160,,OST-04-02,OST-4-2,OST,4,2,,6,"D04-B03-H068,D04-B03-H069,D04-B03-H070,D04-B03-H071,D04-B05-H046,D04-B05-H047"
36.321398,32.298146,D04-B03-T06,D4-B3-T6,4,3,6,4,160,,NST-04-03,NST-4-3,NST,4,3,25,2,"D04-B03-H067,D04-B03-H072"
36.321513,32.298089,D04-B03-T07,D4-B3-T7,4,3,7,4,160,,NST-04-03,NST-4-3,NST,4,3,25,4,"D04-B03-H060,D04-B03-H061,D04-B03-H062,D04-B03-H063"
36.321608,32.298443,D04-B03-T08,D4-B3-T8,4,3,8,4,160,,,,,,,,3,"D04-B03-H065,D04-B03-H073,D04-B03-H074"
36.321772,32.298273,D04-B03-T09,D4-B3-T9,4,3,9,4,160,,NST-04-03,NST-4-3,NST,4,3,25,3,"D04-B03-H059,D04-B03-H064,D04-B03-H066"
36.321782,32.297768,D04-B03-T10,D4-B3-T10,4,3,10,8,,,NST-04-03,NST-4-3,NST,4,3,25,4,"D04-B03-H052,D04-B03-H053,D04-B03-H054,D04-B03-H055"
36.321967,32.298324,D04-B03-T11,D4-B3-T11,4,3,11,2,120,,,,,,,,1,D04-B03-H058
36.321973,32.298220,D04-B03-T12,D4-B3-T12,4,3,12,4,160,,,,,,,,6,"D04-B03-H048,D04-B03-H049,D04-B03-H050,D04-B03-H051,D04-B03-H056,D04-B03-H057"
36.322070,32.297739,D04-B03-T13,D4-B3-T13,4,3,13,4,160,,NST-04-03,NST-4-3,NST,4,3,25,3,"D04-B03-H043,D04-B03-H044,D04-B03-H045"
36.322139,32.298094,D04-B03-T14,D4-B3-T14,4,3,14,4,160,,NST-04-03,NST-4-3,NST,4,3,25,1,D04-B03-H048
36.322284,32.297526,D04-B03-T15,D4-B3-T15,4,3,15,8,120,,NST-04-03,NST-4-3,NST,4,3,25,6,"D04-B03-H037,D04-B03-H038,D04-B03-H039,D04-B03-H040,D04-B03-H041,D04-B03-H042"
36.322315,32.297946,D04-B03-T16,D4-B3-T16,4,3,16,2,120,,NST-04-03,NST-4-3,NST,4,3,25,1,D04-B03-H046
36.322482,32.297466,D04-B03-T17,D4-B3-T17,4,3,17,8,120,,,,,,,,6,"D04-B03-H030,D04-B03-H032,D04-B03-H033,D04-B03-H034,D04-B03-H035,D04-B03-H036"
36.322673,32.297509,D04-B03-T18,D4-B3-T18,4,3,18,2,120,,,,,,,,1,D04-B03-H031
36.322785,32.297366,D04-B03-T19,D4-B3-T19,4,3,19,4,120,,,,,,,,5,"D04-B03-H025,D04-B03-H026,D04-B03-H027,D04-B03-H028,D04-B03-H029"
36.323190,32.297479,D04-B03-T20,D4-B3-T20,4,3,20,4,160,,,,,,,,4,"D04-B03-H020,D04-B03-H021,D04-B03-H022,D04-B03-H023"
36.323269,32.297179,D04-B03-T21,D4-B3-T21,4,3,21,2,120,,NST-04-03,NST-4-3,NST,4,3,25,1,D04-B03-H016
36.323383,32.297136,D04-B03-T22,D4-B3-T22,4,3,22,2,120,,NST-04-03,NST-4-3,NST,4,3,25,2,"D04-B03-H014,D04-B03-H015"
36.323457,32.297496,D04-B03-T23,D4-B3-T23,4,3,23,4,160,,OST-04-06,OST-4-6,OST,4,6,,5,"D04-B03-H010,D04-B03-H012,D04-B03-H017,D04-B03-H018,D04-B03-H019"
36.323553,32.297089,D04-B03-T24,D4-B3-T24,4,3,24,2,120,,,,,,,,1,D04-B03-H013
36.323685,32.297418,D04-B03-T25,D4-B3-T25,4,3,25,4,160,,OST-04-06,OST-4-6,OST,4,6,,2,"D04-B03-H010,D04-B03-H011"
36.323823,32.297481,D04-B03-T26,D4-B3-T26,4,3,26,2,120,,OST-04-06,OST-4-6,OST,4,6,,1,D04-B03-H002
36.323823,32.297376,D04-B03-T27,D4-B3-T27,4,3,27,2,120,,OST-04-06,OST-4-6,OST,4,6,,1,D04-B03-H009
36.323841,32.297055,D04-B03-T28,D4-B3-T28,4,3,28,8,160,,,,,,,,7,"D04-B03-H001,D04-B03-H003,D04-B03-H004,D04-B03-H005,D04-B03-H006,D04-B03-H007,D04-B03-H008"
36.324180,32.297109,D04-B04-T01,D4-B4-T1,4,4,1,4,160,,,,,,,,4,"D04-B04-H005,D04-B04-H006,D04-B04-H007,D04-B04-H008"
36.324314,32.297321,D04-B04-T02,D4-B4-T2,4,4,2,8,160,,,,,,,,5,"D04-B04-H001,D04-B04-H002,D04-B04-H009,D04-B04-H010,D04-B04-H011"
36.324310,32.296813,D04-B04-T03,D4-B4-T3,4,4,3,8,160,,,,,,,,7,"D04-B04-H014,D04-B04-H015,D04-B04-H016,D04-B04-H017,D04-B04-H018,D04-B04-H019,D04-B04-H020"
36.324732,32.296659,D04-B04-T04,D4-B4-T4,4,4,4,4,160,,,,,,,,3,"D04-B04-H028,D04-B04-H029,D04-B04-H030"
36.324786,32.297000,D04-B04-T05,D4-B4-T5,4,4,5,4,160,,,,,,,,2,"D04-B04-H021,D04-B04-H027"
36.324872,32.296510,D04-B04-T06,D4-B4-T6,4,4,6,2,120,,,,,,,,1,D04-B04-H032
36.324903,32.297297,D04-B04-T07,D4-B4-T7,4,4,7,4,160,,,,,,,,5,"D04-B04-H012,D04-B04-H013,D04-B04-H022,D04-B04-H023,D04-B04-H024"
36.324926,32.296675,D04-B04-T08,D4-B4-T8,4,4,8,4,160,,,,,,,,3,"D04-B04-H033,D04-B04-H034,D04-B04-H035"
36.325095,32.297035,D04-B04-T09,D4-B4-T9,4,4,9,2,120,,,,,,,,1,D04-B04-H036
36.325104,32.296642,D04-B04-T10,D4-B4-T10,4,4,10,4,160,,,,,,,,4,"D04-B04-H038,D04-B04-H039,D04-B04-H040,D04-B04-H042"
36.325158,32.296552,D04-B04-T11,D4-B4-T11,4,4,11,2,120,,,,,,,,1,D04-B04-H041
36.325322,32.296533,D04-B04-T12,D4-B4-T12,4,4,12,8,160,,,,,,,,5,"D04-B04-H043,D04-B04-H044,D04-B04-H047,D04-B04-H048,D04-B04-H049"
36.325516,32.296455,D04-B04-T13,D4-B4-T13,4,4,13,4,160,,,,,,,,1,D04-B04-H050
36.325730,32.296614,D04-B04-T14,D4-B4-T14,4,4,14,4,160,,,,,,,,4,"D04-B04-H051,D04-B04-H052,D04-B04-H053,D04-B04-H054"
36.325808,32.296392,D04-B04-T15,D4-B4-T15,4,4,15,4,160,,,,,,,,3,"D04-B04-H055,D04-B04-H056,D04-B04-H057"
36.325974,32.296392,D04-B04-T16,D4-B4-T16,4,4,16,4,160,,,,,,,,5,"D04-B04-H058,D04-B04-H059,D04-B04-H060,D04-B04-H061,D04-B04-H062"
36.326313,32.296408,D04-B04-T17,D4-B4-T17,4,4,17,8,160,,,,,,,,6,"D04-B04-H063,D04-B04-H064,D04-B04-H065,D04-B04-H066,D04-B04-H067,D04-B04-H068"
36.326623,32.296326,D04-B04-T18,D4-B4-T18,4,4,18,4,160,,,,,,,,6,"D04-B04-H069,D04-B04-H070,D04-B04-H071,D04-B04-H072,D04-B04-H073,D04-B04-H074"
