house_id,house_id_short,house_district,house_block,house_number,house_sub_unit,septic_id,septic_id_short,septic_district,septic_block,septic_number,septic_capacity,septic_ventilation_1,septic_ventilation_2,steel_id,steel_id_short,steel_type,steel_district,steel_number,steel_capacity
D07-B23-H101,D7-B23-H101,7,23,101,,D07-B23-T22,D7-B23-T22,7,23,22,4,140,136,,,,,,
D07-B23-H102,D7-B23-H102,7,23,102,,D07-B23-T21,D7-B23-T21,7,23,21,4,127,130,,,,,,
D07-B23-H107,D7-B23-H107,7,23,107,,D07-B23-T21,D7-B23-T21,7,23,21,4,127,130,,,,,,
D07-B23-H110,D7-B23-H110,7,23,110,,D07-B23-T21,D7-B23-T21,7,23,21,4,127,130,,,,,,
D07-B23-H112,D7-B23-H112,7,23,112,,D07-B23-T22,D7-B23-T22,7,23,22,4,140,136,,,,,,
D07-B23-H113,D7-B23-H113,7,23,113,,D07-B23-T22,D7-B23-T22,7,23,22,4,140,136,,,,,,
D07-B23-H116,D7-B23-H116,7,23,116,,D07-B23-T23,D7-B23-T23,7,23,23,4,132,136,,,,,,
D07-B23-H117,D7-B23-H117,7,23,117,,D07-B23-T23,D7-B23-T23,7,23,23,4,132,136,,,,,,
D07-B23-H118,D7-B23-H118,7,23,118,,D07-B23-T23,D7-B23-T23,7,23,23,4,132,136,,,,,,
D07-B23-H119,D7-B23-H119,7,23,119,,D07-B23-T23,D7-B23-T23,7,23,23,4,132,136,,,,,,
D07-B23-H119,D7-B23-H119,7,23,119,,D07-B23-T24,D7-B23-T24,7,23,24,4,137,135,,,,,,
D07-B23-H120,D7-B23-H120,7,23,120,,D07-B23-T24,D7-B23-T24,7,23,24,4,137,135,,,,,,
D07-B23-H122,D7-B23-H122,7,23,122,,D07-B23-T24,D7-B23-T24,7,23,24,4,137,135,,,,,,
D07-B23-H123,D7-B23-H123,7,23,123,,D07-B23-T24,D7-B23-T24,7,23,24,4,137,135,,,,,,
D07-B23-H124,D7-B23-H124,7,23,124,,D07-B23-T25,D7-B23-T25,7,23,25,4,135,138,,,,,,
D07-B23-H126,D7-B23-H126,7,23,126,,D07-B23-T25,D7-B23-T25,7,23,25,4,135,138,,,,,,
D07-B23-H127,D7-B23-H127,7,23,127,,D07-B23-T25,D7-B23-T25,7,23,25,4,135,138,,,,,,
D07-B23-H129,D7-B23-H129,7,23,129,,D07-B23-T24,D7-B23-T24,7,23,24,4,137,135,,,,,,
D07-B24-H001,D7-B24-H1,7,24,1,,D07-B24-T03,D7-B24-T3,7,24,3,4,130,130,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H002,D7-B24-H2,7,24,2,,D07-B24-T03,D7-B24-T3,7,24,3,4,130,130,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H003,D7-B24-H3,7,24,3,,D07-B24-T03,D7-B24-T3,7,24,3,4,130,130,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H004,D7-B24-H4,7,24,4,,D07-B24-T03,D7-B24-T3,7,24,3,4,130,130,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H005,D7-B24-H5,7,24,5,,D07-B24-T02,D7-B24-T2,7,24,2,4,172,172,,,,,,
D07-B24-H006,D7-B24-H6,7,24,6,,D07-B24-T02,D7-B24-T2,7,24,2,4,172,172,,,,,,
D07-B24-H007,D7-B24-H7,7,24,7,,D07-B24-T02,D7-B24-T2,7,24,2,4,172,172,,,,,,
D07-B24-H008,D7-B24-H8,7,24,8,,D07-B24-T02,D7-B24-T2,7,24,2,4,172,172,,,,,,
D07-B24-H009,D7-B24-H9,7,24,9,,D07-B24-T02,D7-B24-T2,7,24,2,4,172,172,,,,,,
D07-B24-H010,D7-B24-H10,7,24,10,,D07-B24-T02,D7-B24-T2,7,24,2,4,172,172,,,,,,
D07-B24-H011,D7-B24-H11,7,24,11,,D07-B24-T02,D7-B24-T2,7,24,2,4,172,172,,,,,,
D07-B24-H012,D7-B24-H12,7,24,12,,D07-B24-T02,D7-B24-T2,7,24,2,4,172,172,,,,,,
D07-B24-H014,D7-B24-H14,7,24,14,,D07-B24-T02,D7-B24-T2,7,24,2,4,172,172,,,,,,
D07-B24-H015,D7-B24-H15,7,24,15,,D07-B24-T01,D7-B24-T1,7,24,1,4,135,135,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H016,D7-B24-H16,7,24,16,,D07-B24-T03,D7-B24-T3,7,24,3,4,130,130,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H017,D7-B24-H17,7,24,17,,D07-B24-T01,D7-B24-T1,7,24,1,4,135,135,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H018,D7-B24-H18,7,24,18,,D07-B24-T05,D7-B24-T5,7,24,5,4,135,135,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H019,D7-B24-H19,7,24,19,,D07-B24-T05,D7-B24-T5,7,24,5,4,135,135,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H020,D7-B24-H20,7,24,20,,D07-B24-T05,D7-B24-T5,7,24,5,4,135,135,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H022,D7-B24-H22,7,24,22,,D07-B24-T04,D7-B24-T4,7,24,4,4,136,136,,,,,,
D07-B24-H023,D7-B24-H23,7,24,23,,D07-B24-T04,D7-B24-T4,7,24,4,4,136,136,,,,,,
D07-B24-H024,D7-B24-H24,7,24,24,,D07-B24-T04,D7-B24-T4,7,24,4,4,136,136,,,,,,
D07-B24-H025,D7-B24-H25,7,24,25,,D07-B24-T06,D7-B24-T6,7,24,6,8,170,170,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H026,D7-B24-H26,7,24,26,,D07-B24-T06,D7-B24-T6,7,24,6,8,170,170,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H027,D7-B24-H27,7,24,27,,D07-B24-T06,D7-B24-T6,7,24,6,8,170,170,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H030,D7-B24-H30,7,24,30,,D07-B24-T06,D7-B24-T6,7,24,6,8,170,170,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H032,D7-B24-H32,7,24,32,,D07-B24-T06,D7-B24-T6,7,24,6,8,170,170,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H033,D7-B24-H33,7,24,33,,D07-B24-T06,D7-B24-T6,7,24,6,8,170,170,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H035,D7-B24-H35,7,24,35,,D07-B24-T06,D7-B24-T6,7,24,6,8,170,170,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H036,D7-B24-H36,7,24,36,,D07-B24-T06,D7-B24-T6,7,24,6,8,170,170,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H037,D7-B24-H37,7,24,37,,D07-B24-T07,D7-B24-T7,7,24,7,4,137,137,,,,,,
D07-B24-H038,D7-B24-H38,7,24,38,,D07-B24-T07,D7-B24-T7,7,24,7,4,104,104,,,,,,
D07-B24-H039,D7-B24-H39,7,24,39,,D07-B24-T06,D7-B24-T6,7,24,6,8,170,170,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H040,D7-B24-H40,7,24,40,,D07-B24-T06,D7-B24-T6,7,24,6,8,170,170,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H040,D7-B24-H40,7,24,40,,D07-B24-T08,D7-B24-T8,7,24,8,4,132,132,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H041,D7-B24-H41,7,24,41,,D07-B24-T08,D7-B24-T8,7,24,8,4,132,132,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H042,D7-B24-H42,7,24,42,,D07-B24-T08,D7-B24-T8,7,24,8,4,132,132,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H043,D7-B24-H43,7,24,43,,D07-B24-T08,D7-B24-T8,7,24,8,4,132,132,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H044,D7-B24-H44,7,24,44,,D07-B24-T08,D7-B24-T8,7,24,8,4,132,132,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H045,D7-B24-H45,7,24,45,,D07-B24-T07,D7-B24-T7,7,24,7,4,71,71,,,,,,
D07-B24-H046,D7-B24-H46,7,24,46,,D07-B24-T07,D7-B24-T7,7,24,7,4,38,38,,,,,,
D07-B24-H048,D7-B24-H48,7,24,48,,D07-B24-T09,D7-B24-T9,7,24,9,4,139,139,,,,,,
D07-B24-H050,D7-B24-H50,7,24,50,,D07-B24-T10,D7-B24-T10,7,24,10,4,132,132,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H051,D7-B24-H51,7,24,51,,D07-B24-T10,D7-B24-T10,7,24,10,4,132,132,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H052,D7-B24-H52,7,24,52,,D07-B24-T10,D7-B24-T10,7,24,10,4,132,132,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H053,D7-B24-H53,7,24,53,,D07-B24-T10,D7-B24-T10,7,24,10,4,132,132,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H054,D7-B24-H54,7,24,54,,D07-B24-T10,D7-B24-T10,7,24,10,4,132,132,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H055,D7-B24-H55,7,24,55,,D07-B24-T09,D7-B24-T9,7,24,9,4,139,139,,,,,,
D07-B24-H056,D7-B24-H56,7,24,56,,D07-B24-T11,D7-B24-T11,7,24,11,4,134,134,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H057,D7-B24-H57,7,24,57,,D07-B24-T11,D7-B24-T11,7,24,11,4,134,134,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H060,D7-B24-H60,7,24,60,,D07-B24-T11,D7-B24-T11,7,24,11,4,134,134,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H061,D7-B24-H61,7,24,61,,D07-B24-T12,D7-B24-T12,7,24,12,2,127,,,,,,,
D07-B24-H062,D7-B24-H62,7,24,62,,D07-B24-T12,D7-B24-T12,7,24,12,2,127,,,,,,,
D07-B24-H063,D7-B24-H63,7,24,63,,D07-B24-T13,D7-B24-T13,7,24,13,4,130,130,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H064,D7-B24-H64,7,24,64,,D07-B24-T13,D7-B24-T13,7,24,13,4,130,130,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H065,D7-B24-H65,7,24,65,,D07-B24-T14,D7-B24-T14,7,24,14,4,132,132,OST-07-12,OST-7-12,OST,7,12,25
D07-B24-H068,D7-B24-H68,7,24,68,,D07-B24-T14,D7-B24-T14,7,24,14,4,132,132,OST-07-12,OST-7-12,OST,7,12,25
D08-B01-H001,D8-B1-H1,8,1,1,,D08-B01-T10,D8-B1-T10,8,1,10,8,,,,,,,,
D08-B01-H002,D8-B1-H2,8,1,2,,D08-B01-T10,D8-B1-T10,8,1,10,8,,,,,,,,
D08-B01-H003,D8-B1-H3,8,1,3,,D08-B01-T10,D8-B1-T10,8,1,10,8,,,,,,,,
D08-B01-H004,D8-B1-H4,8,1,4,,D08-B01-T10,D8-B1-T10,8,1,10,8,,,,,,,,
D08-B01-H005,D8-B1-H5,8,1,5,,D08-B01-T10,D8-B1-T10,8,1,10,8,,,,,,,,
D08-B01-H006,D8-B1-H6,8,1,6,,D08-B01-T09,D8-B1-T9,8,1,9,8,,,,,,,,
D08-B01-H007,D8-B1-H7,8,1,7,,D08-B01-T09,D8-B1-T9,8,1,9,8,,,,,,,,
D08-B01-H008,D8-B1-H8,8,1,8,,D08-B01-T09,D8-B1-T9,8,1,9,8,,,,,,,,
D08-B01-H009,D8-B1-H9,8,1,9,,D08-B01-T09,D8-B1-T9,8,1,9,8,,,,,,,,
D08-B01-H010,D8-B1-H10,8,1,10,,D08-B01-T09,D8-B1-T9,8,1,9,8,,,,,,,,
D08-B01-H011,D8-B1-H11,8,1,11,,D08-B01-T08,D8-B1-T8,8,1,8,8,,,,,,,,
D08-B01-H012,D8-B1-H12,8,1,12,,D08-B01-T08,D8-B1-T8,8,1,8,8,,,,,,,,
D08-B01-H013,D8-B1-H13,8,1,13,,D08-B01-T08,D8-B1-T8,8,1,8,8,,,,,,,,
D08-B01-H014,D8-B1-H14,8,1,14,,D08-B01-T08,D8-B1-T8,8,1,8,8,,,,,,,,
D08-B01-H015,D8-B1-H15,8,1,15,,D08-B01-T08,D8-B1-T8,8,1,8,8,,,,,,,,
D08-B01-H016,D8-B1-H16,8,1,16,,D08-B01-T08,D8-B1-T8,8,1,8,8,,,,,,,,
D08-B01-H017,D8-B1-H17,8,1,17,,D08-B01-T03,D8-B1-T3,8,1,3,8,,,,,,,,
D08-B01-H018,D8-B1-H18,8,1,18,,D08-B01-T03,D8-B1-T3,8,1,3,8,,,,,,,,
D08-B01-H019,D8-B1-H19,8,1,19,,D08-B01-T03,D8-B1-T3,8,1,3,8,,,,,,,,
D08-B01-H020,D8-B1-H20,8,1,20,,D08-B01-T03,D8-B1-T3,8,1,3,8,,,,,,,,
D08-B01-H021,D8-B1-H21,8,1,21,,D08-B01-T03,D8-B1-T3,8,1,3,8,,,,,,,,
D08-B01-H022,D8-B1-H22,8,1,22,,D08-B01-T08,D8-B1-T8,8,1,8,8,,,,,,,,
D08-B01-H023,D8-B1-H23,8,1,23,,D08-B01-T08,D8-B1-T8,8,1,8,8,,,,,,,,
D08-B01-H024,D8-B1-H24,8,1,24,,D08-B01-T08,D8-B1-T8,8,1,8,8,,,,,,,,
D08-B01-H025,D8-B1-H25,8,1,25,,D08-B01-T08,D8-B1-T8,8,1,8,8,,,,,,,,
D08-B01-H026,D8-B1-H26,8,1,26,,D08-B01-T08,D8-B1-T8,8,1,8,8,,,,,,,,
D08-B01-H027,D8-B1-H27,8,1,27,,D08-B01-T06,D8-B1-T6,8,1,6,8,,,,,,,,
D08-B01-H028,D8-B1-H28,8,1,28,,D08-B01-T06,D8-B1-T6,8,1,6,8,,,,,,,,
D08-B01-H029,D8-B1-H29,8,1,29,,D08-B01-T06,D8-B1-T6,8,1,6,8,,,,,,,,
D08-B01-H030,D8-B1-H30,8,1,30,,D08-B01-T06,D8-B1-T6,8,1,6,8,,,,,,,,
D08-B01-H032,D8-B1-H32,8,1,32,,D08-B01-T03,D8-B1-T3,8,1,3,8,,,,,,,,
D08-B01-H033,D8-B1-H33,8,1,33,,D08-B01-T03,D8-B1-T3,8,1,3,8,,,,,,,,
D08-B01-H034,D8-B1-H34,8,1,34,,D08-B01-T03,D8-B1-T3,8,1,3,8,,,,,,,,
D08-B01-H035,D8-B1-H35,8,1,35,,D08-B01-T04,D8-B1-T4,8,1,4,2.5,,,,,,,,
D08-B01-H036,D8-B1-H36,8,1,36,,D08-B01-T05,D8-B1-T5,8,1,5,2.5,,,,,,,,
D08-B01-H037,D8-B1-H37,8,1,37,,D08-B01-T05,D8-B1-T5,8,1,5,2.5,,,,,,,,
D08-B01-H038,D8-B1-H38,8,1,38,,D08-B01-T06,D8-B1-T6,8,1,6,8,,,,,,,,
D08-B01-H039,D8-B1-H39,8,1,39,,D08-B01-T06,D8-B1-T6,8,1,6,8,,,,,,,,
D08-B01-H040,D8-B1-H40,8,1,40,,D08-B01-T06,D8-B1-T6,8,1,6,8,,,,,,,,
D08-B01-H041,D8-B1-H41,8,1,41,,D08-B01-T07,D8-B1-T7,8,1,7,2.5,,,,,,,,
D08-B01-H042,D8-B1-H42,8,1,42,,D08-B01-T07,D8-B1-T7,8,1,7,2.5,,,,,,,,
D08-B01-H043,D8-B1-H43,8,1,43,,D08-B01-T04,D8-B1-T4,8,1,4,2.5,,,,,,,,
D08-B01-H044,D8-B1-H44,8,1,44,,D08-B01-T02,D8-B1-T2,8,1,2,2.5,,,,,,,,
D08-B01-H045,D8-B1-H45,8,1,45,,D08-B01-T02,D8-B1-T2,8,1,2,2.5,,,,,,,,
D08-B01-H046,D8-B1-H46,8,1,46,,D08-B01-T01,D8-B1-T1,8,1,1,8,,,,,,,,
D08-B01-H047,D8-B1-H47,8,1,47,,D08-B01-T01,D8-B1-T1,8,1,1,8,,,,,,,,
D08-B01-H048,D8-B1-H48,8,1,48,,D08-B01-T01,D8-B1-T1,8,1,1,8,,,,,,,,
D08-B02-H001,D8-B2-H1,8,2,1,,D08-B02-T01,D8-B2-T1,8,2,1,8,,,,,,,,
D08-B02-H002,D8-B2-H2,8,2,2,,D08-B02-T01,D8-B2-T1,8,2,1,8,,,,,,,,
D08-B02-H003,D8-B2-H3,8,2,3,,D08-B02-T01,D8-B2-T1,8,2,1,8,,,,,,,,
D08-B02-H004,D8-B2-H4,8,2,4,,D08-B02-T02,D8-B2-T2,8,2,2,8,,,,,,,,
D08-B02-H005,D8-B2-H5,8,2,5,,D08-B02-T02,D8-B2-T2,8,2,2,8,,,,,,,,
D08-B02-H006,D8-B2-H6,8,2,6,,D08-B02-T02,D8-B2-T2,8,2,2,8,,,,,,,,
D08-B02-H007,D8-B2-H7,8,2,7,,D08-B02-T02,D8-B2-T2,8,2,2,8,,,,,,,,
D08-B02-H008,D8-B2-H8,8,2,8,,D08-B02-T02,D8-B2-T2,8,2,2,8,,,,,,,,
D08-B02-H009,D8-B2-H9,8,2,9,,D08-B02-T02,D8-B2-T2,8,2,2,8,,,,,,,,
D08-B02-H010,D8-B2-H10,8,2,10,,D08-B02-T02,D8-B2-T2,8,2,2,8,,,,,,,,
D08-B02-H011,D8-B2-H11,8,2,11,,D08-B02-T02,D8-B2-T2,8,2,2,8,,,,,,,,
D08-B02-H012,D8-B2-H12,8,2,12,,D08-B02-T04,D8-B2-T4,8,2,4,8,,,,,,,,
D08-B02-H013,D8-B2-H13,8,2,13,,D08-B02-T03,D8-B2-T3,8,2,3,8,,,,,,,,
D08-B02-H014,D8-B2-H14,8,2,14,,D08-B02-T03,D8-B2-T3,8,2,3,8,,,,,,,,
D08-B02-H015,D8-B2-H15,8,2,15,,D08-B02-T03,D8-B2-T3,8,2,3,8,,,,,,,,
D08-B02-H016,D8-B2-H16,8,2,16,,D08-B02-T03,D8-B2-T3,8,2,3,8,,,,,,,,
D08-B02-H017,D8-B2-H17,8,2,17,,D08-B02-T03,D8-B2-T3,8,2,3,8,,,,,,,,
D08-B02-H018,D8-B2-H18,8,2,18,,D08-B02-T03,D8-B2-T3,8,2,3,8,,,,,,,,
D08-B02-H019,D8-B2-H19,8,2,19,,D08-B02-T04,D8-B2-T4,8,2,4,8,,,,,,,,
D08-B02-H020,D8-B2-H20,8,2,20,,D08-B02-T04,D8-B2-T4,8,2,4,8,,,,,,,,
D08-B02-H021,D8-B2-H21,8,2,21,,D08-B02-T05,D8-B2-T5,8,2,5,8,,,,,,,,
D08-B02-H022,D8-B2-H22,8,2,22,,D08-B02-T05,D8-B2-T5,8,2,5,8,,,,,,,,
D08-B02-H023,D8-B2-H23,8,2,23,,D08-B02-T05,D8-B2-T5,8,2,5,8,,,,,,,,
D08-B02-H024,D8-B2-H24,8,2,24,,D08-B02-T05,D8-B2-T5,8,2,5,8,,,,,,,,
D08-B02-H025,D8-B2-H25,8,2,25,,D08-B02-T05,D8-B2-T5,8,2,5,8,,,,,,,,
D08-B02-H026,D8-B2-H26,8,2,26,,D08-B02-T05,D8-B2-T5,8,2,5,8,,,,,,,,
D08-B02-H027,D8-B2-H27,8,2,27,,D08-B02-T05,D8-B2-T5,8,2,5,8,,,,,,,,
D08-B02-H028,D8-B2-H28,8,2,28,,D08-B02-T05,D8-B2-T5,8,2,5,8,,,,,,,,
D08-B02-H029,D8-B2-H29,8,2,29,,D08-B02-T05,D8-B2-T5,8,2,5,8,,,,,,,,
D08-B02-H030,D8-B2-H30,8,2,30,,D08-B02-T05,D8-B2-T5,8,2,5,8,,,,,,,,
D08-B02-H031,D8-B2-H31,8,2,31,,D08-B02-T06,D8-B2-T6,8,2,6,8,,,,,,,,
D08-B02-H032,D8-B2-H32,8,2,32,,D08-B02-T06,D8-B2-T6,8,2,6,8,,,,,,,,
D08-B02-H033,D8-B2-H33,8,2,33,,D08-B02-T06,D8-B2-T6,8,2,6,8,,,,,,,,
D08-B02-H034,D8-B2-H34,8,2,34,,D08-B02-T06,D8-B2-T6,8,2,6,8,,,,,,,,
D08-B02-H036,D8-B2-H36,8,2,36,,D08-B02-T06,D8-B2-T6,8,2,6,8,,,,,,,,
D08-B02-H037,D8-B2-H37,8,2,37,,D08-B02-T06,D8-B2-T6,8,2,6,8,,,,,,,,
D08-B02-H038,D8-B2-H38,8,2,38,,D08-B02-T06,D8-B2-T6,8,2,6,8,,,,,,,,
D08-B02-H039,D8-B2-H39,8,2,39,,D08-B02-T06,D8-B2-T6,8,2,6,8,,,,,,,,
D08-B02-H040,D8-B2-H40,8,2,40,,D08-B02-T06,D8-B2-T6,8,2,6,8,,,,,,,,
D08-B02-H041,D8-B2-H41,8,2,41,,D08-B02-T06,D8-B2-T6,8,2,6,8,,,,,,,,
D08-B02-H042,D8-B2-H42,8,2,42,,D08-B02-T08,D8-B2-T8,8,2,8,8,,,,,,,,
D08-B02-H043,D8-B2-H43,8,2,43,,D08-B02-T08,D8-B2-T8,8,2,8,8,,,,,,,,
D08-B02-H044,D8-B2-H44,8,2,44,,D08-B02-T08,D8-B2-T8,8,2,8,8,,,,,,,,
D08-B02-H045,D8-B2-H45,8,2,45,,D08-B02-T07,D8-B2-T7,8,2,7,8,,,,,,,,
D08-B02-H046,D8-B2-H46,8,2,46,,D08-B02-T07,D8-B2-T7,8,2,7,8,,,,,,,,
D08-B02-H047,D8-B2-H47,8,2,47,,D08-B02-T07,D8-B2-T7,8,2,7,8,,,,,,,,
D08-B02-H048,D8-B2-H48,8,2,48,,D08-B02-T07,D8-B2-T7,8,2,7,8,,,,,,,,
D08-B02-H049,D8-B2-H49,8,2,49,,D08-B02-T08,D8-B2-T8,8,2,8,8,,,,,,,,
D08-B02-H050,D8-B2-H50,8,2,50,,D08-B02-T08,D8-B2-T8,8,2,8,8,,,,,,,,
D08-B02-H051,D8-B2-H51,8,2,51,,D08-B02-T10,D8-B2-T10,8,2,10,8,,,,,,,,
D08-B02-H052,D8-B2-H52,8,2,52,,D08-B02-T10,D8-B2-T10,8,2,10,8,,,,,,,,
D08-B02-H053,D8-B2-H53,8,2,53,,D08-B02-T10,D8-B2-T10,8,2,10,8,,,,,,,,
D08-B02-H054,D8-B2-H54,8,2,54,,D08-B02-T09,D8-B2-T9,8,2,9,8,,,,,,,,
D08-B02-H055,D8-B2-H55,8,2,55,,D08-B02-T09,D8-B2-T9,8,2,9,8,,,,,,,,
D08-B02-H056,D8-B2-H56,8,2,56,,D08-B02-T09,D8-B2-T9,8,2,9,8,,,,,,,,
D08-B02-H057,D8-B2-H57,8,2,57,,D08-B02-T10,D8-B2-T10,8,2,10,8,,,,,,,,
D08-B02-H058,D8-B2-H58,8,2,58,,D08-B02-T10,D8-B2-T10,8,2,10,8,,,,,,,,
D08-B02-H059,D8-B2-H59,8,2,59,,D08-B02-T10,D8-B2-T10,8,2,10,8,,,,,,,,
D08-B02-H060,D8-B2-H60,8,2,60,,D08-B02-T12,D8-B2-T12,8,2,12,8,,,,,,,,
D08-B02-H061,D8-B2-H61,8,2,61,,D08-B02-T12,D8-B2-T12,8,2,12,8,,,,,,,,
D08-B02-H062,D8-B2-H62,8,2,62,,D08-B02-T12,D8-B2-T12,8,2,12,8,,,,,,,,
D08-B02-H063,D8-B2-H63,8,2,63,,D08-B02-T11,D8-B2-T11,8,2,11,8,,,,,,,,
D08-B02-H064,D8-B2-H64,8,2,64,,D08-B02-T11,D8-B2-T11,8,2,11,8,,,,,,,,
D08-B02-H065,D8-B2-H65,8,2,65,,D08-B02-T11,D8-B2-T11,8,2,11,8,,,,,,,,
D08-B02-H066,D8-B2-H66,8,2,66,,D08-B02-T11,D8-B2-T11,8,2,11,8,,,,,,,,
D08-B02-H067,D8-B2-H67,8,2,67,,D08-B02-T11,D8-B2-T11,8,2,11,8,,,,,,,,
D08-B02-H068,D8-B2-H68,8,2,68,,D08-B02-T12,D8-B2-T12,8,2,12,8,,,,,,,,
D08-B02-H069,D8-B2-H69,8,2,69,,D08-B02-T12,D8-B2-T12,8,2,12,8,,,,,,,,
D08-B02-H070,D8-B2-H70,8,2,70,,D08-B02-T12,D8-B2-T12,8,2,12,8,,,,,,,,
D08-B02-H071,D8-B2-H71,8,2,71,,D08-B02-T14,D8-B2-T14,8,2,14,8,,,,,,,,
D08-B02-H072,D8-B2-H72,8,2,72,,D08-B02-T13,D8-B2-T13,8,2,13,2.5,,,,,,,,
D08-B02-H072,D8-B2-H72,8,2,72,,D08-B02-T14,D8-B2-T14,8,2,14,8,,,,,,,,
D08-B02-H073,D8-B2-H73,8,2,73,,D08-B02-T13,D8-B2-T13,8,2,13,2.5,,,,,,,,
D08-B02-H074,D8-B2-H74,8,2,74,,D08-B02-T14,D8-B2-T14,8,2,14,8,,,,,,,,
D08-B02-H075,D8-B2-H75,8,2,75,,D08-B02-T14,D8-B2-T14,8,2,14,8,,,,,,,,
D08-B02-H076,D8-B2-H76,8,2,76,,D08-B02-T15,D8-B2-T15,8,2,15,8,,,,,,,,
D08-B02-H077,D8-B2-H77,8,2,77,,D08-B02-T15,D8-B2-T15,8,2,15,8,,,,,,,,
D08-B02-H078,D8-B2-H78,8,2,78,,D08-B02-T16,D8-B2-T16,8,2,16,8,,,,,,,,
D08-B02-H079,D8-B2-H79,8,2,79,,D08-B02-T13,D8-B2-T13,8,2,13,2.5,,,,,,,,
D08-B02-H080,D8-B2-H80,8,2,80,,D08-B02-T16,D8-B2-T16,8,2,16,8,,,,,,,,
D08-B02-H081,D8-B2-H81,8,2,81,,D08-B02-T15,D8-B2-T15,8,2,15,8,,,,,,,,
D08-B02-H082,D8-B2-H82,8,2,82,,D08-B02-T15,D8-B2-T15,8,2,15,8,,,,,,,,
D08-B02-H083,D8-B2-H83,8,2,83,,D08-B02-T19,D8-B2-T19,8,2,19,8,,,,,,,,
D08-B02-H084,D8-B2-H84,8,2,84,,D08-B02-T18,D8-B2-T18,8,2,18,8,,,,,,,,
D08-B02-H085,D8-B2-H85,8,2,85,,D08-B02-T18,D8-B2-T18,8,2,18,8,,,,,,,,
D08-B02-H086,D8-B2-H86,8,2,86,,D08-B02-T17,D8-B2-T17,8,2,17,8,,,,,,,,
D08-B02-H087,D8-B2-H87,8,2,87,,D08-B02-T17,D8-B2-T17,8,2,17,8,,,,,,,,
D08-B02-H088,D8-B2-H88,8,2,88,,D08-B02-T17,D8-B2-T17,8,2,17,8,,,,,,,,
D08-B02-H089,D8-B2-H89,8,2,89,,D08-B02-T17,D8-B2-T17,8,2,17,8,,,,,,,,
D08-B02-H090,D8-B2-H90,8,2,90,,D08-B02-T17,D8-B2-T17,8,2,17,8,,,,,,,,
D08-B02-H091,D8-B2-H91,8,2,91,,D08-B02-T17,D8-B2-T17,8,2,17,8,,,,,,,,
D08-B02-H091,D8-B2-H91,8,2,91,,D08-B02-T18,D8-B2-T18,8,2,18,8,,,,,,,,
D08-B02-H092,D8-B2-H92,8,2,92,,D08-B02-T18,D8-B2-T18,8,2,18,8,,,,,,,,
D08-B02-H093,D8-B2-H93,8,2,93,,D08-B02-T19,D8-B2-T19,8,2,19,8,,,,,,,,
D08-B02-H094,D8-B2-H94,8,2,94,,D08-B02-T19,D8-B2-T19,8,2,19,8,,,,,,,,
D08-B02-H095,D8-B2-H95,8,2,95,,D08-B02-T19,D8-B2-T19,8,2,19,8,,,,,,,,
D08-B02-H096,D8-B2-H96,8,2,96,,D08-B02-T19,D8-B2-T19,8,2,19,8,,,,,,,,
D08-B02-H097,D8-B2-H97,8,2,97,,D08-B02-T19,D8-B2-T19,8,2,19,8,,,,,,,,
D08-B02-H098,D8-B2-H98,8,2,98,,D08-B02-T20,D8-B2-T20,8,2,20,8,,,,,,,,
