X,Y,ORIGINAL,NGO,DISTRICT,BLOCK,OLDBIN,NEWBINLTR,NEWBINTTB,IDLTR,IDTTB,GPSLAT,GPSLON,GPSALT,GPSACC,HASID,CONDITION,XCOORD,YCOORD
36.3382288099897,32.2961914499865,1,Oxfam,7,2,0,1,1,D7-B2-B1,D7-B2-B1,32.29619145000,36.33822881000,696,2,no,maintain,249206,3576359
36.3384139799897,32.2953555099865,2,Oxfam,7,21,0,1,3,D7-B21-B1,D7-B21-B3,32.29535551000,36.33841398000,656,2,no,maintain,249255,3576279
36.3368041399897,32.2902154099864,3,Oxfam,7,1,0,1,1,D7-B1-B1,D7-B1-B1,32.29021541000,36.33680414000,710,2,no,good,249313,3575692
36.3384777699897,32.2891337699865,4,Oxfam,7,1,0,3,4,D7-B1-B3,D7-B1-B4,32.28913377000,36.33847777000,673,3,no,good,249503,3575635
36.3386836699898,32.2892668799865,5,Oxfam,7,1,0,4,3,D7-B1-B4,D7-B1-B3,32.28926688000,36.33868367000,672,2,no,maintain,249516,3575655
36.3382237599897,32.2896624199865,6,Oxfam,7,3,0,3,2,D7-B3-B3,D7-B3-B2,32.28966242000,36.33822376000,690,3,no,good,249460,3575681
36.3375163699897,32.2898790699865,7,Oxfam,7,3,0,2,3,D7-B3-B2,D7-B3-B3,32.28987907000,36.33751637000,701,2,no,maintain,249389,3575680
36.3371211699897,32.2900338999864,8,Oxfam,7,1,0,2,2,D7-B1-B2,D7-B1-B2,32.29003390000,36.33712117000,694,3,no,good,249348,3575683
36.3368041399897,32.2902154099864,9,Oxfam,7,3,0,1,1,D7-B3-B1,D7-B3-B1,32.29021541000,36.33680414000,710,4,no,maintain,249313,3575692
36.3382467999897,32.2903630599865,10,Oxfam,7,5,0,1,1,D7-B5-B1,D7-B5-B1,32.29036306000,36.33824680000,693,5,no,good,249435,3575755
36.3390349099898,32.2908391999865,11,Oxfam,7,7,0,5,3,D7-B7-B5,D7-B7-B3,32.29083920000,36.33903491000,691,2,no,maintain,249485,3575830
36.3385457099898,32.2908751199865,12,Oxfam,7,7,0,4,4,D7-B7-B4,D7-B7-B4,32.29087512000,36.33854571000,692,2,no,good,249441,3575818
36.3378684099897,32.2910860699865,13,Oxfam,7,7,0,2,5,D7-B7-B2,D7-B7-B5,32.29108607000,36.33786841000,692,2,no,good,249373,3575817
36.3376891199897,32.2917530299865,14,Oxfam,7,7,0,1,1,D7-B7-B1,D7-B7-B1,32.29175303000,36.33768912000,694,3,no,maintain,249331,3575881
36.3373368799897,32.2918950299864,15,Oxfam,7,9,0,1,2,D7-B9-B1,D7-B9-B2,32.29189503000,36.33733688000,692,5,no,maintain,249295,3575884
36.3385328599898,32.2914493599865,16,Oxfam,7,7,0,3,2,D7-B7-B3,D7-B7-B2,32.29144936000,36.33853286000,699,4,no,good,249417,3575877
36.3394767599898,32.2911950299865,17,Oxfam,7,9,0,3,3,D7-B9-B3,D7-B9-B3,32.29119503000,36.33947676000,698,5,no,good,249511,3575882
36.3391309899898,32.2917823099865,18,Oxfam,7,9,0,2,1,D7-B9-B2,D7-B9-B1,32.29178231000,36.33913099000,692,6,no,good,249457,3575931
36.3383754799898,32.2922314799865,19,Oxfam,7,11,0,3,2,D7-B11-B3,D7-B11-B2,32.29223148000,36.33837548000,690,3,no,good,249373,3575953
36.3380371199897,32.2923213299865,20,Oxfam,7,11,0,1,3,D7-B11-B1,D7-B11-B3,32.29232133000,36.33803712000,687,3,no,maintain,249340,3575951
36.3376471899897,32.2930367999865,21,Oxfam,7,13,0,1,3,D7-B13-B1,D7-B13-B3,32.29303680000,36.33764719000,686,3,no,maintain,249277,3576013
36.3385041799898,32.2927278199865,22,Oxfam,7,11,0,2,1,D7-B11-B2,D7-B11-B1,32.29272782000,36.33850418000,678,5,no,maintain,249365,3576009
36.3391822899898,32.2926053999865,23,Oxfam,7,13,0,3,2,D7-B13-B3,D7-B13-B2,32.29260540000,36.33918229000,694,4,no,maintain,249430,3576019
36.3397684699898,32.2928786599865,24,Oxfam,7,15,0,2,3,D7-B15-B2,D7-B15-B3,32.29287866000,36.33976847000,659,4,no,good,249471,3576066
36.3397063699898,32.2929017599865,25,Oxfam,7,15,0,1,2,D7-B15-B1,D7-B15-B2,32.29290176000,36.33970637000,658,5,no,maintain,249464,3576067
36.3387286499898,32.2933287899865,26,Oxfam,7,13,0,2,1,D7-B13-B2,D7-B13-B1,32.29332879000,36.33872865000,692,5,no,maintain,249361,3576079
36.3387741899898,32.2940118699865,27,Oxfam,7,17,0,1,1,D7-B17-B1,D7-B17-B1,32.29401187000,36.33877419000,691,5,no,good,249339,3576151
36.3393266799898,32.2937909199865,28,Oxfam,7,17,0,2,2,D7-B17-B2,D7-B17-B2,32.29379092000,36.33932668000,693,4,no,maintain,249396,3576146
36.3403050599898,32.2933342499865,29,Oxfam,7,15,0,3,1,D7-B15-B3,D7-B15-B1,32.29333425000,36.34030506000,634,4,no,maintain,249500,3576131
36.3407459899898,32.2938310799865,30,Oxfam,7,19,0,4,4,D7-B19-B4,D7-B19-B4,32.29383108000,36.34074599000,691,3,no,good,249520,3576198
36.3402352799898,32.2942540699865,31,Oxfam,7,19,0,3,2,D7-B19-B3,D7-B19-B2,32.29425407000,36.34023528000,677,4,no,good,249458,3576225
36.3390461899898,32.2943963299865,32,Oxfam,7,19,0,1,3,D7-B19-B1,D7-B19-B3,32.29439633000,36.33904619000,689,2,no,good,249348,3576200
36.3384213099898,32.2945700599865,33,Oxfam,7,21,0,3,6,D7-B21-B3,D7-B21-B6,32.29457006000,36.33842131000,670,2,no,replace,249286,3576197
36.3385580699898,32.2953622399865,34,Oxfam,7,21,0,2,2,D7-B21-B2,D7-B21-B2,32.29536224000,36.33855807000,682,2,no,good,249267,3576284
36.3395332599898,32.2949814899865,35,Oxfam,7,19,0,2,1,D7-B19-B2,D7-B19-B1,32.29498149000,36.33953326000,664,6,no,replace,249368,3576277
36.3401402699898,32.2947865499865,36,Oxfam,7,21,0,4,4,D7-B21-B4,D7-B21-B4,32.29478655000,36.34014027000,698,2,no,replace,249429,3576277
36.3410298699898,32.2943441599866,37,Oxfam,7,21,0,6,5,D7-B21-B6,D7-B21-B5,32.29434416000,36.34102987000,694,5,no,maintain,249525,3576260
36.3408392699898,32.2889240199866,38,Oxfam,7,21,0,7,7,D7-B21-B7,D7-B21-B7,32.28892402000,36.34083927000,713,2,no,good,249719,3575691
36.3407749199898,32.2949851699865,39,Oxfam,7,21,0,5,1,D7-B21-B5,D7-B21-B1,32.29498517000,36.34077492000,686,2,no,replace,249477,3576318
36.3399637999898,32.2954741799865,40,Oxfam,7,23,0,3,5,D7-B23-B3,D7-B23-B5,32.29547418000,36.33996380000,670,5,no,maintain,249387,3576342
36.3399309699898,32.2964379199865,41,Oxfam,7,23,0,2,4,D7-B23-B2,D7-B23-B4,32.29643792000,36.33993097000,644,3,no,maintain,249346,3576441
36.3399717899898,32.2965581399865,42,Oxfam,7,23,0,1,2,D7-B23-B1,D7-B23-B2,32.29655814000,36.33997179000,676,4,no,good,249345,3576455
36.3411644999898,32.2961257899865,43,Oxfam,7,23,0,4,3,D7-B23-B4,D7-B23-B3,32.29612579000,36.34116450000,702,4,no,maintain,249467,3576450
36.3419337099898,32.2960609099866,44,Oxfam,7,23,0,5,1,D7-B23-B5,D7-B23-B1,32.29606091000,36.34193371000,687,3,no,maintain,249538,3576469
36.3399247499898,32.2884782299865,45,Oxfam,7,2,0,2,4,D7-B2-B2,D7-B2-B4,32.28847823000,36.33992475000,691,2,no,good,249656,3575615
36.3421435399898,32.2878327799866,46,Oxfam,7,2,0,4,3,D7-B2-B4,D7-B2-B3,32.28783278000,36.34214354000,681,2,no,good,249877,3575621
36.3416017599898,32.2886130399866,47,Oxfam,7,2,0,3,2,D7-B2-B3,D7-B2-B2,32.28861304000,36.34160176000,690,2,no,good,249799,3575684
36.3415809899898,32.2886140999866,48,Oxfam,7,4,0,3,3,D7-B4-B3,D7-B4-B3,32.28861410000,36.34158099000,695,2,no,good,249797,3575683
36.3408392699898,32.2889240199866,49,Oxfam,7,4,0,2,1,D7-B4-B2,D7-B4-B1,32.28892402000,36.34083927000,713,2,no,maintain,249719,3575691
36.3393002299898,32.2893586399865,50,Oxfam,7,4,0,1,2,D7-B4-B1,D7-B4-B2,32.28935864000,36.33930023000,689,2,no,replace,249567,3575685
36.3393409499898,32.2899025899865,51,Oxfam,7,6,0,1,3,D7-B6-B1,D7-B6-B3,32.28990259000,36.33934095000,673,2,no,good,249549,3575743
36.3399978099898,32.2896313499865,52,Oxfam,7,6,0,2,4,D7-B6-B2,D7-B6-B4,32.28963135000,36.33999781000,711,2,no,maintain,249618,3575737
36.3409247399898,32.2894847899866,53,Oxfam,7,6,0,3,2,D7-B6-B3,D7-B6-B2,32.28948479000,36.34092474000,689,2,no,maintain,249705,3575752
36.3425302799898,32.2890497999866,54,Oxfam,7,6,0,4,1,D7-B6-B4,D7-B6-B1,32.28904980000,36.34253028000,683,2,no,good,249864,3575760
36.3422903699898,32.2895027999866,55,Oxfam,7,8,0,4,4,D7-B8-B4,D7-B8-B4,32.28950280000,36.34229037000,623,2,no,maintain,249825,3575799
36.3413675999898,32.2900050899866,56,Oxfam,7,8,0,3,2,D7-B8-B3,D7-B8-B2,32.29000509000,36.34136760000,677,2,no,good,249724,3575821
36.3404820699898,32.2902576899865,57,Oxfam,7,8,0,2,3,D7-B8-B2,D7-B8-B3,32.29025769000,36.34048207000,679,2,no,good,249636,3575818
36.3402385899898,32.2904354599865,58,Oxfam,7,8,0,1,1,D7-B8-B1,D7-B8-B1,32.29043546000,36.34023859000,692,2,no,good,249607,3575828
36.3399434999898,32.2902726699865,59,Oxfam,7,10,0,1,3,D7-B10-B1,D7-B10-B3,32.29027267000,36.33994350000,618,2,no,good,249588,3575801
36.3407404099898,32.2908389699866,60,Oxfam,7,10,0,2,1,D7-B10-B2,D7-B10-B1,32.29083897000,36.34074041000,693,2,no,good,249636,3575887
36.3427174999899,32.2901437099866,61,Oxfam,7,10,0,3,2,D7-B10-B3,D7-B10-B2,32.29014371000,36.34271750000,695,2,no,good,249837,3575880
36.3423440899899,32.2908831199866,62,Oxfam,7,12,0,3,1,D7-B12-B3,D7-B12-B1,32.29088312000,36.34234409000,678,2,no,good,249776,3575944
36.3418187199898,32.2910389599866,63,Oxfam,7,12,0,2,2,D7-B12-B2,D7-B12-B2,32.29103896000,36.34181872000,664,2,no,good,249723,3575943
36.3407823899898,32.2910652199866,64,Oxfam,7,12,0,1,3,D7-B12-B1,D7-B12-B3,32.29106522000,36.34078239000,555,2,no,good,249631,3575912
36.3403831099898,32.2921220899865,65,Oxfam,7,14,0,1,3,D7-B14-B1,D7-B14-B3,32.29212209000,36.34038311000,692,2,no,good,249554,3576008
36.3409941999898,32.2919422699865,66,Oxfam,7,14,0,2,2,D7-B14-B2,D7-B14-B2,32.29194227000,36.34099420000,697,2,no,good,249615,3576010
36.3414178699898,32.2917125199866,67,Oxfam,7,14,0,3,4,D7-B14-B3,D7-B14-B4,32.29171252000,36.34141787000,700,2,no,good,249662,3576000
36.3431097299899,32.2911211199866,68,Oxfam,7,14,0,5,5,D7-B14-B5,D7-B14-B5,32.29112112000,36.34310973000,692,2,no,good,249834,3575994
36.3432345299899,32.2917215299866,69,Oxfam,7,14,0,4,1,D7-B14-B4,D7-B14-B1,32.29172153000,36.34323453000,675,2,no,good,249822,3576061
36.3425474999898,32.2921284799866,70,Oxfam,7,16,0,4,1,D7-B16-B4,D7-B16-B1,32.29212848000,36.34254750000,687,2,no,good,249745,3576080
36.3419263399898,32.2922680199866,71,Oxfam,7,16,0,3,4,D7-B16-B3,D7-B16-B4,32.29226802000,36.34192634000,676,2,no,good,249685,3576074
36.3410974699898,32.2925511899866,72,Oxfam,7,16,0,2,3,D7-B16-B2,D7-B16-B3,32.29255119000,36.34109747000,689,2,no,maintain,249601,3576076
36.3405695699898,32.2927135499865,73,Oxfam,7,16,0,1,2,D7-B16-B1,D7-B16-B2,32.29271355000,36.34056957000,681,2,no,maintain,249548,3576076
36.3407953599898,32.2932839799865,74,Oxfam,7,18,0,1,2,D7-B18-B1,D7-B18-B2,32.29328398000,36.34079536000,681,2,no,good,249545,3576142
36.3435135499899,32.2923159099866,75,Oxfam,7,18,0,2,3,D7-B18-B2,D7-B18-B3,32.29231591000,36.34351355000,680,2,no,good,249823,3576132
36.3439179399899,32.2928858899866,76,Oxfam,7,18,0,3,1,D7-B18-B3,D7-B18-B1,32.29288589000,36.34391794000,702,2,no,good,249836,3576205
36.3428297999899,32.2932189999866,77,Oxfam,7,20,0,3,3,D7-B20-B3,D7-B20-B3,32.29321900000,36.34282980000,692,2,no,good,249727,3576203
36.3416214199898,32.2936701199866,78,Oxfam,7,20,0,2,1,D7-B20-B2,D7-B20-B1,32.29367012000,36.34162142000,711,2,no,good,249603,3576210
36.3414906799898,32.2936769499866,79,Oxfam,7,20,0,1,2,D7-B20-B1,D7-B20-B2,32.29367695000,36.34149068000,678,2,no,good,249591,3576206
36.3413233099898,32.2943264899866,80,Oxfam,7,22,0,1,2,D7-B22-B1,D7-B22-B2,32.29432649000,36.34132331000,694,2,no,good,249551,3576268
36.3423459899898,32.2938933499866,81,Oxfam,7,22,0,2,4,D7-B22-B2,D7-B22-B4,32.29389335000,36.34234599000,693,2,no,good,249658,3576257
36.3430145099899,32.2937008699866,82,Oxfam,7,22,0,3,3,D7-B22-B3,D7-B22-B3,32.29370087000,36.34301451000,691,2,no,replace,249725,3576259
36.3440918599899,32.2937146199866,83,Oxfam,7,22,0,4,1,D7-B22-B4,D7-B22-B1,32.29371462000,36.34409186000,679,2,no,good,249819,3576296
36.3421729499898,32.2956995499866,84,Oxfam,7,24,0,1,1,D7-B24-B1,D7-B24-B1,32.29569955000,36.34217295000,688,2,no,good,249573,3576439
36.3429536199899,32.2954266599866,85,Oxfam,7,24,0,2,2,D7-B24-B2,D7-B24-B2,32.29542666000,36.34295362000,688,2,no,good,249652,3576436
36.3435991799899,32.2946889899866,86,Oxfam,7,24,0,3,3,D7-B24-B3,D7-B24-B3,32.29468899000,36.34359918000,679,2,no,good,249738,3576381
36.3439142599899,32.2943710199866,87,Oxfam,7,24,0,4,4,D7-B24-B4,D7-B24-B4,32.29437102000,36.34391426000,704,2,no,replace,249778,3576359
36.3385924999898,32.2962405999865,88,Oxfam,6,12,0,5,1,D6-B12-B5,D6-B12-B1,32.29624060000,36.33859250000,0,2,no,maintain,249236,3576377
36.3356382999897,32.2948718699864,89,Oxfam,6,8,0,2,4,D6-B8-B2,D6-B8-B4,32.29487187000,36.33563830000,687,2,no,maintain,249029,3576137
36.3336530399896,32.2955105699863,90,Oxfam,6,7,0,4,4,D6-B7-B4,D6-B7-B4,32.29551057000,36.33365304000,684,7,no,good,248829,3576137
36.3330968599896,32.2955443699863,91,Oxfam,6,7,0,2,5,D6-B7-B2,D6-B7-B5,32.29554437000,36.33309686000,712,2,no,good,248778,3576122
36.3333912799896,32.2964703499863,92,Oxfam,6,7,0,1,3,D6-B7-B1,D6-B7-B3,32.29647035000,36.33339128000,699,2,no,good,248768,3576228
36.3340073399896,32.2964028599864,93,Oxfam,6,7,0,3,1,D6-B7-B3,D6-B7-B1,32.29640286000,36.33400734000,717,3,no,good,248825,3576242
36.3348706499897,32.2960264699864,94,Oxfam,6,7,0,5,2,D6-B7-B5,D6-B7-B2,32.29602647000,36.33487065000,693,2,no,good,248916,3576231
36.3356645899897,32.2957169599864,95,Oxfam,6,8,0,1,2,D6-B8-B1,D6-B8-B2,32.29571696000,36.33566459000,693,1,no,good,248998,3576225
36.3364145699897,32.2956110099864,96,Oxfam,6,8,0,3,1,D6-B8-B3,D6-B8-B1,32.29561101000,36.33641457000,687,2,no,good,249068,3576239
36.3373468599897,32.2951641799864,97,Oxfam,6,8,0,4,3,D6-B8-B4,D6-B8-B3,32.29516418000,36.33734686000,687,3,no,good,249168,3576224
36.3382508099897,32.2958590199865,98,Oxfam,6,6,0,5,4,D6-B6-B5,D6-B6-B4,32.29585902000,36.33825081000,681,2,no,good,249221,3576326
36.3381353699898,32.2959844399865,99,Oxfam,6,6,0,4,2,D6-B6-B4,D6-B6-B2,32.29598444000,36.33813537000,690,3,no,good,249206,3576335
36.3372596899897,32.2962797799864,100,Oxfam,6,6,0,3,1,D6-B6-B3,D6-B6-B1,32.29627978000,36.33725969000,685,1,no,maintain,249117,3576336
36.3372209399897,32.2962458199864,101,Oxfam,6,6,0,2,3,D6-B6-B2,D6-B6-B3,32.29624582000,36.33722094000,686,2,no,good,249115,3576332
36.3358872499897,32.2965791299864,102,Oxfam,6,6,0,1,5,D6-B6-B1,D6-B6-B5,32.29657913000,36.33588725000,695,2,no,good,248984,3576322
36.3357274999897,32.2966140899864,103,Oxfam,6,5,0,5,5,D6-B5-B5,D6-B5-B5,32.29661409000,36.33572750000,715,1,no,good,248969,3576320
36.3345645499897,32.2970345699864,104,Oxfam,6,5,0,4,4,D6-B5-B4,D6-B5-B4,32.29703457000,36.33456455000,693,2,no,good,248850,3576326
36.3340570099896,32.2972613299863,105,Oxfam,6,5,0,3,2,D6-B5-B3,D6-B5-B2,32.29726133000,36.33405701000,683,2,no,replace,248796,3576332
36.3340190999896,32.2972608299863,106,Oxfam,6,5,0,2,3,D6-B5-B2,D6-B5-B3,32.29726083000,36.33401910000,693,2,no,maintain,248793,3576331
36.3333652299896,32.2974812199863,107,Oxfam,6,5,0,1,1,D6-B5-B1,D6-B5-B1,32.29748122000,36.33336523000,645,2,no,maintain,248726,3576332
36.3345889099897,32.2981457499864,108,Oxfam,6,4,0,2,2,D6-B4-B2,D6-B4-B2,32.29814575000,36.33458891000,690,1,no,maintain,248808,3576442
36.3337555999896,32.2983165499863,109,Oxfam,6,4,0,1,4,D6-B4-B1,D6-B4-B4,32.29831655000,36.33375560000,674,2,no,maintain,248728,3576432
36.3383007299897,32.2953800699865,110,Oxfam,6,4,0,10,10,D6-B4-B10,D6-B4-B10,32.29538007000,36.33830073000,666,2,no,maintain,249244,3576278
36.3357521399897,32.2977373099864,111,Oxfam,6,4,0,4,3,D6-B4-B4,D6-B4-B3,32.29773731000,36.33575214000,696,2,no,good,248927,3576438
36.3355520999897,32.2980153199864,112,Oxfam,6,4,0,3,1,D6-B4-B3,D6-B4-B1,32.29801532000,36.33555210000,694,2,no,good,248898,3576460
36.3380575699897,32.2969195299865,113,Oxfam,6,4,0,9,5,D6-B4-B9,D6-B4-B5,32.29691953000,36.33805757000,667,2,no,maintain,249162,3576429
36.3375252299897,32.2969447799864,114,Oxfam,6,4,0,8,9,D6-B4-B8,D6-B4-B9,32.29694478000,36.33752523000,692,2,no,maintain,249114,3576414
36.3369236199897,32.2971326599864,115,Oxfam,6,4,0,6,8,D6-B4-B6,D6-B4-B8,32.29713266000,36.33692362000,687,2,no,good,249054,3576414
36.3361859199897,32.2975100599864,116,Oxfam,6,3,0,9,8,D6-B3-B9,D6-B3-B8,32.29751006000,36.33618592000,691,2,no,good,248974,3576429
36.3360889499897,32.2975357099864,117,Oxfam,6,4,0,5,6,D6-B4-B5,D6-B4-B6,32.29753571000,36.33608895000,645,2,no,good,248965,3576428
36.3375189999897,32.2969807999864,118,Oxfam,6,4,0,7,7,D6-B4-B7,D6-B4-B7,32.29698080000,36.33751900000,687,2,no,good,249112,3576418
36.3358917899897,32.2977801699864,119,Oxfam,6,3,0,8,2,D6-B3-B8,D6-B3-B2,32.29778017000,36.33589179000,670,2,no,good,248938,3576447
36.3351525099897,32.2979065899864,120,Oxfam,6,3,0,5,6,D6-B3-B5,D6-B3-B6,32.29790659000,36.33515251000,665,2,no,good,248867,3576436
36.3351433199897,32.2979564499864,121,Oxfam,6,3,0,4,4,D6-B3-B4,D6-B3-B4,32.29795645000,36.33514332000,665,1,no,good,248865,3576441
36.3357521399897,32.2977373099864,122,Oxfam,6,3,0,7,5,D6-B3-B7,D6-B3-B5,32.29773731000,36.33575214000,696,2,no,good,248927,3576438
36.3355520999897,32.2980153199864,123,Oxfam,6,3,0,6,1,D6-B3-B6,D6-B3-B1,32.29801532000,36.33555210000,694,1,no,good,248898,3576460
36.3349455499897,32.2978237299864,124,Oxfam,6,3,0,3,9,D6-B3-B3,D6-B3-B9,32.29782373000,36.33494555000,681,2,no,good,248852,3576420
36.3345889099897,32.2981457499864,125,Oxfam,6,3,0,2,3,D6-B3-B2,D6-B3-B3,32.29814575000,36.33458891000,690,2,no,good,248808,3576442
36.3337555999896,32.2983165499863,126,Oxfam,6,3,0,1,7,D6-B3-B1,D6-B3-B7,32.29831655000,36.33375560000,674,2,no,good,248728,3576432
36.3347660599897,32.2992730399864,127,Oxfam,6,1,0,1,2,D6-B1-B1,D6-B1-B2,32.29927304000,36.33476606000,675,2,no,maintain,248780,3576565
36.3354936699897,32.2991706499864,128,Oxfam,6,1,0,2,1,D6-B1-B2,D6-B1-B1,32.29917065000,36.33549367000,613,2,no,good,248848,3576578
36.3367668699897,32.2986257699864,129,Oxfam,6,1,0,4,3,D6-B1-B4,D6-B1-B3,32.29862577000,36.33676687000,718,2,no,good,248982,3576564
36.3367296799897,32.2986219599864,130,Oxfam,6,1,0,3,4,D6-B1-B3,D6-B1-B4,32.29862196000,36.33672968000,709,2,no,good,248979,3576562
36.3369842899897,32.2941334099864,131,Oxfam,6,9,0,3,3,D6-B9-B3,D6-B9-B3,32.29413341000,36.33698429000,683,2,no,good,249176,3576104
36.3364296199897,32.2944236699864,132,Oxfam,6,10,0,2,1,D6-B10-B2,D6-B10-B1,32.29442367000,36.33642962000,696,2,no,good,249116,3576116
36.3369842899897,32.2941334099864,133,Oxfam,6,10,0,3,3,D6-B10-B3,D6-B10-B3,32.29413341000,36.33698429000,683,2,no,maintain,249176,3576104
36.3357263299897,32.2946406899864,134,Oxfam,6,10,0,1,2,D6-B10-B1,D6-B10-B2,32.29464069000,36.33572633000,692,2,no,maintain,249045,3576115
36.3349091499897,32.2950258099864,135,Oxfam,6,9,0,2,1,D6-B9-B2,D6-B9-B1,32.29502581000,36.33490915000,743,1,no,maintain,248958,3576128
36.3332568999896,32.2953460999863,136,Oxfam,6,9,0,1,2,D6-B9-B1,D6-B9-B2,32.29534610000,36.33325690000,683,1,no,good,248800,3576107
36.3324357799896,32.2946972699863,137,Oxfam,6,11,0,2,3,D6-B11-B2,D6-B11-B3,32.29469727000,36.33243578000,692,1,no,good,248753,3576012
36.3328557799896,32.2946043999863,138,Oxfam,6,11,0,3,2,D6-B11-B3,D6-B11-B2,32.29460440000,36.33285578000,671,1,no,replace,248794,3576017
36.3338416699896,32.2941741099863,139,Oxfam,6,11,0,5,4,D6-B11-B5,D6-B11-B4,32.29417411000,36.33384167000,672,2,no,good,248897,3576005
36.3347240599897,32.2943463199864,140,Oxfam,6,11,0,6,1,D6-B11-B6,D6-B11-B1,32.29434632000,36.33472406000,695,1,no,maintain,248968,3576052
36.3348949099897,32.2936914099864,141,Oxfam,6,12,0,1,5,D6-B12-B1,D6-B12-B5,32.29369141000,36.33489491000,692,1,no,maintain,249009,3575989
36.3349490999897,32.2936888399864,142,Oxfam,6,12,0,2,4,D6-B12-B2,D6-B12-B4,32.29368884000,36.33494910000,695,1,no,maintain,249014,3575991
36.3361731499897,32.2934075199864,143,Oxfam,6,12,0,3,3,D6-B12-B3,D6-B12-B3,32.29340752000,36.33617315000,690,2,no,maintain,249133,3576002
36.3362626999897,32.2933885399864,144,Oxfam,6,12,0,4,2,D6-B12-B4,D6-B12-B2,32.29338854000,36.33626270000,682,1,no,maintain,249142,3576003
36.3366859299897,32.2921579799864,145,Oxfam,6,14,0,3,3,D6-B14-B3,D6-B14-B3,32.29215798000,36.33668593000,694,2,no,maintain,249227,3575889
36.3356403099897,32.2925109999864,146,Oxfam,6,14,0,2,2,D6-B14-B2,D6-B14-B2,32.29251100000,36.33564031000,694,2,no,good,249121,3575891
36.3348114999897,32.2928250999864,147,Oxfam,6,14,0,1,1,D6-B14-B1,D6-B14-B1,32.29282510000,36.33481150000,686,2,no,good,249035,3575897
36.3333043799896,32.2931873099863,148,Oxfam,6,13,0,4,3,D6-B13-B4,D6-B13-B3,32.29318731000,36.33330438000,723,1,no,maintain,248888,3575884
36.3331991799896,32.2933484899863,149,Oxfam,6,13,0,3,1,D6-B13-B3,D6-B13-B1,32.29334849000,36.33319918000,712,1,no,maintain,248873,3575898
36.3325786399896,32.2934873099863,150,Oxfam,6,13,0,1,2,D6-B13-B1,D6-B13-B2,32.29348731000,36.33257864000,684,1,no,maintain,248813,3575891
36.3325477399896,32.2934955499863,151,Oxfam,6,11,0,4,6,D6-B11-B4,D6-B11-B6,32.29349555000,36.33254774000,680,2,no,good,248810,3575891
36.3318232199896,32.2942090699863,152,Oxfam,6,11,0,1,5,D6-B11-B1,D6-B11-B5,32.29420907000,36.33182322000,682,2,no,maintain,248718,3575941
36.3315166799896,32.2928053999863,153,Oxfam,6,15,0,1,4,D6-B15-B1,D6-B15-B4,32.29280540000,36.33151668000,670,2,no,good,248746,3575785
36.3316773699896,32.2927823399863,154,Oxfam,6,15,0,2,3,D6-B15-B2,D6-B15-B3,32.29278234000,36.33167737000,683,2,no,good,248761,3575788
36.3323257499896,32.2927291099863,155,Oxfam,6,13,0,2,4,D6-B13-B2,D6-B13-B4,32.29272911000,36.33232575000,686,2,no,maintain,248820,3575804
36.3332135199896,32.2924027899863,156,Oxfam,6,15,0,3,1,D6-B15-B3,D6-B15-B1,32.29240279000,36.33321352000,713,2,no,maintain,248911,3575800
36.3331974399896,32.2923776699863,157,Oxfam,6,15,0,4,2,D6-B15-B4,D6-B15-B2,32.29237767000,36.33319744000,708,1,no,maintain,248911,3575797
36.3341440899896,32.2920849399864,158,Oxfam,6,16,0,1,1,D6-B16-B1,D6-B16-B1,32.29208494000,36.33414409000,677,1,no,maintain,249005,3575798
36.3350110699897,32.2918083099864,159,Oxfam,6,16,0,2,2,D6-B16-B2,D6-B16-B2,32.29180831000,36.33501107000,702,2,no,good,249093,3575798
36.3353593299897,32.2915497899864,160,Oxfam,6,16,0,3,4,D6-B16-B3,D6-B16-B4,32.29154979000,36.33535933000,686,2,no,good,249134,3575782
36.3360417899897,32.2913742099864,161,Oxfam,6,16,0,4,3,D6-B16-B4,D6-B16-B3,32.29137421000,36.33604179000,698,2,no,good,249201,3575787
36.3357197499897,32.2905541499864,162,Oxfam,6,18,0,5,2,D6-B18-B5,D6-B18-B2,32.29055415000,36.33571975000,715,2,no,good,249204,3575691
36.3355968099897,32.2905833099864,163,Oxfam,6,18,0,4,3,D6-B18-B4,D6-B18-B3,32.29058331000,36.33559681000,701,2,no,good,249192,3575690
36.3345453399896,32.2908879399864,164,Oxfam,6,18,0,2,4,D6-B18-B2,D6-B18-B4,32.29088794000,36.33454534000,677,2,no,good,249088,3575687
36.3345674599896,32.2909203799864,165,Oxfam,6,18,0,3,1,D6-B18-B3,D6-B18-B1,32.29092038000,36.33456746000,678,2,no,good,249088,3575691
36.3334786999896,32.2912216199863,166,Oxfam,6,18,0,1,5,D6-B18-B1,D6-B18-B5,32.29122162000,36.33347870000,680,2,no,good,248980,3575686
36.3334872699896,32.2911582599863,167,Oxfam,6,17,0,6,2,D6-B17-B6,D6-B17-B2,32.29115826000,36.33348727000,681,1,no,good,248984,3575680
36.3305999099896,32.2917074199863,168,Oxfam,6,17,0,2,6,D6-B17-B2,D6-B17-B6,32.29170742000,36.33059991000,681,2,no,good,248708,3575641
36.3306045999896,32.2917289099862,169,Oxfam,6,17,0,1,5,D6-B17-B1,D6-B17-B5,32.29172891000,36.33060460000,679,2,no,good,248707,3575643
